db_id	provider_name	scientific_name	taxon_family	ncbi_id	long_list	sequencing_status_phyloalps
PHA006760	Piptatherum virescens	Piptatherum virescens (Trin.) Boiss.	Poaceae	487968	PHYLOALPS	sample_acquired
PHA006763	Pistacia lentiscus	Pistacia lentiscus L.	Anacardiaceae	371726	PHYLOALPS	sample_acquired
PHA006764	Pistacia terebinthus	Pistacia terebinthus L.	Anacardiaceae	434238	PHYLOALPS	sample_acquired
PHA006766	Pisum sativum arvense	Pisum sativum L.	Fabaceae	3888	PHYLOALPS	sample_acquired
PHA006767	Pisum sativum biflorum	Pisum sativum L. subsp. biflorum (Raf.) Soldano	Fabaceae	47742	PHYLOALPS	sample_acquired
FAM006770	Pitcairnia rubiginosa	Pitcairnia rubiginosa Baker	Bromeliaceae	1904727	PHYLOALPS	sample_acquired
PHA006771	Plantago afra	Plantago afra L.	Plantaginaceae	101998	PHYLOALPS	sample_acquired
PHA006774	Plantago alpina	Plantago alpina L.	Plantaginaceae	197791	PHYLOALPS	sample_acquired
PHA006776	Plantago altissima	Plantago altissima L.	Plantaginaceae	1533293	PHYLOALPS	sample_acquired
PHA006778	Plantago arenaria	Plantago indica L.	Plantaginaceae	197794	PHYLOALPS	sample_acquired
PHA006781	Plantago argentea	Plantago argentea Chaix	Plantaginaceae	185776	PHYLOALPS	sample_acquired
PHA006784	Plantago atrata atrata	Plantago atrata Hoppe	Plantaginaceae	101997	PHYLOALPS	sample_acquired
CAR006785	Plantago atrata carpatica	Plantago atrata Hoppe subsp. carpatica (Soó) Soó	Plantaginaceae	1907908	PHYLOALPS	sample_acquired
PHA006789	Plantago coronopus	Plantago coronopus L.	Plantaginaceae	101996	PHYLOALPS	sample_acquired
CAR006792	Plantago gentianoides	Plantago gentianoides Sm.	Plantaginaceae	1851385	PHYLOALPS	sample_acquired
PHA006793	Plantago holosteum	Plantago subulata L.	Plantaginaceae	1211594	PHYLOALPS	sample_acquired
PHA006796	Plantago lagopus	Plantago lagopus L.	Plantaginaceae	185001	PHYLOALPS	sample_acquired
PHA006798	Plantago lanceolata	Plantago lanceolata L.	Plantaginaceae	39414	PHYLOALPS	sample_acquired
PHA006801	Plantago major intermedia	Plantago major L. subsp. intermedia (Gilib.) Lange	Plantaginaceae	1533294	PHYLOALPS	sample_acquired
PHA006804	Plantago major major	Plantago major L.	Plantaginaceae	1211595	PHYLOALPS	sample_acquired
PHA006805	Plantago maritima maritima	Plantago maritima L.	Plantaginaceae	197809	PHYLOALPS	sample_acquired
PHA006808	Plantago media	Plantago media L.	Plantaginaceae	101992	PHYLOALPS	sample_acquired
PHA006810	Plantago sempervirens	Plantago sempervirens Crantz	Plantaginaceae	197819	PHYLOALPS	sample_acquired
PHA006811	Platanthera bifolia	Platanthera bifolia (L.) L.C.M. Richard	Orchidaceae	431291	PHYLOALPS	sample_acquired
PHA006813	Platanthera chlorantha	Platanthera chlorantha (Custer) Reichenb.	Orchidaceae	59353	PHYLOALPS	sample_acquired
FAM006816	Platanus occidentalis	Platanus occidentalis L.	Platanaceae	4403	PHYLOALPS	sample_acquired
PHT006817	Platymiscium pinnatum	Platymiscium pinnatum (Jacq.) Dugand	Fabaceae	466226	PHYLOALPS	sample_acquired
PHA006818	Pleurospermum austriacum	Pleurospermum austriacum (L.) Hoffm.	Apiaceae	584760	PHYLOALPS	sample_acquired
PHT006820	Plinia rivularis	Plinia rivularis (Cambess.) Rotman	Myrtaceae	1186177	PHYLOALPS	sample_acquired
PHA006821	Poa alpina	Poa alpina L.	Poaceae	87701	PHYLOALPS	sample_acquired
PHA006824	Poa angustifolia	Poa angustifolia L.	Poaceae	52159	PHYLOALPS	sample_acquired
PHA006826	Poa annua	Poa annua L.	Poaceae	93036	PHYLOALPS	sample_acquired
PHA006829	Poa badensis	Poa badensis Haenke ex Willd.	Poaceae	269364	PHYLOALPS	sample_acquired
PHA006831	Poa bulbosa	Poa bulbosa L.	Poaceae	202404	PHYLOALPS	sample_acquired
PHA006833	Poa cenisia	Poa cenisia All.	Poaceae	269372	PHYLOALPS	sample_acquired
PHA006836	Poa chaixii	Poa chaixii Vill.	Poaceae	269367	PHYLOALPS	sample_acquired
PHA006840	Poa compressa	Poa compressa L.	Poaceae	269373	PHYLOALPS	sample_acquired
PHA006841	Poa flaccidula	Poa flaccidula Boiss. & Reuter	Poaceae	1533295	PHYLOALPS	sample_acquired
PHA006843	Poa glauca	Poa glauca Vahl	Poaceae	227214	PHYLOALPS	sample_acquired
CAR006846	Poa granitica disparilis	Poa granitica Braun-Blanq. subsp. disparilis (Nyár.) Nyár.	Poaceae	1353397	PHYLOALPS	sample_acquired
PHA006847	Poa hybrida	Poa hybrida Gaudin	Poaceae	289070	PHYLOALPS	sample_acquired
PHA006848	Poa laxa	Poa laxa Haenke	Poaceae	269370	PHYLOALPS	sample_acquired
PHA006853	Poa minor	Poa minor Gaudich.	Poaceae	1395551	PHYLOALPS	sample_acquired
PHA006854	Poa molinerii	Poa molinerii Balb.	Poaceae	269366	PHYLOALPS	sample_acquired
PHA006856	Poa nemoralis	Poa nemoralis L.	Poaceae	269376	PHYLOALPS	sample_acquired
CAR006858	Poa nemoralis carpatica	Poa nemoralis L.	Poaceae	1907909	PHYLOALPS	sample_acquired
PHA006860	Poa palustris	Poa palustris L.	Poaceae	269377	PHYLOALPS	sample_acquired
PHA006862	Poa perconcinna	Poa perconcinna J.R. Edm.	Poaceae	1533296	PHYLOALPS	sample_acquired
PHA006863	Poa pratensis	Poa pratensis L.	Poaceae	4545	PHYLOALPS	sample_acquired
PHA006864	Poa remota	Poa remota Forselles	Poaceae	269382	PHYLOALPS	sample_acquired
PHA006866	Poa stiriaca	Poa stiriaca Fritsch & Hayek	Poaceae	368389	PHYLOALPS	sample_acquired
PHA006868	Poa supina	Poa supina Schrader	Poaceae	289064	PHYLOALPS	sample_acquired
PHA006870	Poa trivialis sylvicola	Poa trivialis L.	Poaceae	1211597	PHYLOALPS	sample_acquired
PHA006871	Poa trivialis trivialis	Poa trivialis L.	Poaceae	89684	PHYLOALPS	sample_acquired
CAR006874	Poa ursina	Poa ursina Velen.	Poaceae	1674135	PHYLOALPS	sample_acquired
PHA006875	Poa variegata	Poa variegata Lam.	Poaceae	368336	PHYLOALPS	sample_acquired
PHT006877	Poecilanthe effusa	Poecilanthe effusa (Huber) Ducke	Fabaceae	1186178	PHYLOALPS	sample_acquired
PHT006878	Pogonophora schomburgkiana	Pogonophora schomburgkiana Miers ex Benth.	Peraceae	289656	PHYLOALPS	sample_acquired
PHA006879	Polemonium caeruleum	Polemonium caeruleum L.	Polemoniaceae	174663	PHYLOALPS	sample_acquired
PHA006882	Polycarpon tetraphyllum	Polycarpon tetraphyllum (L.) L.	Polemoniaceae	115622	PHYLOALPS	sample_acquired
PHA006886	Polycnemum majus	Polycnemum majus A. Braun	Amaranthaceae	240102	PHYLOALPS	sample_acquired
PHA006889	Polygala alpestris	Polygala alpestris Reichenb.	Polygalaceae	882677	PHYLOALPS	sample_acquired
PHA006890	Polygala alpina	Polygala alpina (DC.) Steud.	Polygalaceae	1533298	PHYLOALPS	sample_acquired
PHA006893	Polygala amara	Polygala amara L.	Polygalaceae	58884	PHYLOALPS	sample_acquired
PHA006895	Polygala amarella	Polygala amarella Crantz	Polygalaceae	690759	PHYLOALPS	sample_acquired
PHA006897	Polygala calcarea	Polygala calcarea F.W. Schultz	Polygalaceae	375120	PHYLOALPS	sample_acquired
PHA006898	Polygala chamaebuxus	Polygala chamaebuxus L.	Polygalaceae	58882	PHYLOALPS	sample_acquired
PHA006900	Polygala comosa	Polygala comosa Schkuhr	Polygalaceae	162884	PHYLOALPS	sample_acquired
PHA006904	Polygala exilis	Polygala exilis DC.	Polygalaceae	1696706	PHYLOALPS	sample_acquired
PHA006906	Polygala major	Polygala major Jacq.	Polygalaceae	1533299	PHYLOALPS	sample_acquired
PHA006907	Polygala monspeliaca	Polygala monspeliaca L.	Polygalaceae	690802	PHYLOALPS	sample_acquired
PHA006910	Polygala serpyllifolia	Polygala serpyllifolia Hosé	Polygalaceae	544475	PHYLOALPS	sample_acquired
PHA006911	Polygala vulgaris oxyptera	Polygala vulgaris L.	Polygalaceae	690841	PHYLOALPS	sample_acquired
PHA006912	Polygonatum latifolium	Polygonatum hirtum (Bosc ex Poir.) Pursh	Asparagaceae	39535	PHYLOALPS	sample_acquired
PHA006914	Polygonatum multiflorum	Polygonatum multiflorum (L.) All.	Asparagaceae	45371	PHYLOALPS	sample_acquired
PHA006915	Polygonatum odoratum	Polygonatum odoratum (Miller) Druce	Asparagaceae	82207	PHYLOALPS	sample_acquired
PHA006918	Polygonatum verticillatum	Polygonatum verticillatum (L.) All.	Asparagaceae	261426	PHYLOALPS	sample_acquired
PHA006920	Polygonum alpinum	Persicaria alpina (All.) H. Gross 	Polygonaceae	125586	PHYLOALPS	sample_acquired
PHA006924	Polygonum amphibium	Persicaria amphibia (L.) Delarbre	Polygonaceae	254780	PHYLOALPS	sample_acquired
PHA006925	Polygonum arenastrum	Polygonum arenastrum Boreau	Polygonaceae	701369	PHYLOALPS	sample_acquired
PHA006926	Polygonum aviculare	Polygonum aviculare L.	Polygonaceae	137693	PHYLOALPS	sample_acquired
PHA006929	Polygonum bellardii	Polygonum bellardii All.	Polygonaceae	701374	PHYLOALPS	sample_acquired
PHA006930	Polygonum bistorta	Persicaria bistorta (L.) Samp.	Polygonaceae	125587	PHYLOALPS	sample_acquired
PHA006932	Polygonum hydropiper	Persicaria hydropiper (L.) Delarbre	Polygonaceae	46901	PHYLOALPS	sample_acquired
PHA006935	Polygonum lapathifolium	Persicaria lapathifolia (L.) Delarbre	Polygonaceae	430754	PHYLOALPS	sample_acquired
PHA006936	Polygonum minus	Persicaria minor (Huds.) Opiz	Polygonaceae	488003	PHYLOALPS	sample_acquired
PHA006938	Polygonum mite	Persicaria mitis (Schrank) Holub	Polygonaceae	1155347	PHYLOALPS	sample_acquired
PHA006940	Polygonum orientale	Persicaria orientalis (L.) Spach	Polygonaceae	467334	PHYLOALPS	sample_acquired
PHA006941	Polygonum persicaria	Persicaria maculosa Gray.	Polygonaceae	457184	PHYLOALPS	sample_acquired
PHA006943	Polygonum polystachyum	Persicaria wallichii Greuter & Burdet	Polygonaceae	467321	PHYLOALPS	sample_acquired
PHA006944	Polygonum rurivagum	Polygonum rurivagum Jordan ex Boreau	Polygonaceae	580475	PHYLOALPS	sample_acquired
PHA006946	Polygonum viviparum	Persicaria vivipara (L.) Ronse Decr.	Polygonaceae	371026	PHYLOALPS	sample_acquired
PHA006948	Polygonum x bohemicum	Reynoutria × bohemica Chrtek & Chrtková	Polygonaceae	429719	PHYLOALPS	sample_acquired
PHA006949	Polypodium cambricum	Polypodium cambricum L.	Polypodiaceae	664666	PHYLOALPS	sample_acquired
PHA006950	Polypodium interjectum	Polypodium interjectum Shivas	Polypodiaceae	983336	PHYLOALPS	sample_acquired
PHA006954	Polypogon monspeliensis	Polypogon monspeliensis (L.) Desf.	Poaceae	345912	PHYLOALPS	sample_acquired
PHA006955	Polypogon viridis	Polypogon viridis (Gouan) Breistr.	Poaceae	345913	PHYLOALPS	sample_acquired
FAM006956	Polypremum procumbens	Polypremum procumbens L.	Tetrachondraceae	83689	PHYLOALPS	sample_acquired
PHA006957	Polystichum aculeatum	Polystichum aculeatum (L.) Roth ex Mert.	Dryopteridaceae	983335	PHYLOALPS	sample_acquired
PHA006960	Polystichum braunii	Polystichum braunii (Spenn.) Fée	Dryopteridaceae	672197	PHYLOALPS	sample_acquired
PHA006963	Polystichum lonchitis	Polystichum lonchitis (L.) Roth	Dryopteridaceae	207865	PHYLOALPS	sample_acquired
PHA006965	Polystichum setiferum	Polystichum setiferum (Forssk.) Moore ex Woyn.	Dryopteridaceae	207872	PHYLOALPS	sample_acquired
PHA006968	Populus alba	Populus alba L.	Salicaceae	43335	PHYLOALPS	sample_acquired
PHA006970	Populus canescens	Populus × canescens (Aiton) Sm.	Salicaceae	80863	PHYLOALPS	sample_acquired
PHA006972	Populus nigra nigra	Populus nigra L.	Salicaceae	3691	PHYLOALPS	sample_acquired
PHA006973	Populus tremula	Populus tremula L.	Salicaceae	113636	PHYLOALPS	sample_acquired
PHT006975	Poraqueiba guianensis	Poraqueiba guianensis Aubl.	Icacinaceae	597260	PHYLOALPS	sample_acquired
PHA006977	Portulaca oleracea oleracea	Portulaca oleracea L.	Portulacaceae	1150913	PHYLOALPS	sample_acquired
FAM006978	Posidonia oceanica	Posidonia oceanica (L.) Delile	Posidoniaceae	55489	PHYLOALPS	sample_acquired
PHT006979	Posoqueria latifolia	Posoqueria latifolia (Rudge) Schult.	Rubiaceae	58460	PHYLOALPS	sample_acquired
PHA006981	Potamogeton alpinus	Potamogeton alpinus Balbis	Potamogetonaceae	246694	PHYLOALPS	sample_acquired
PHA006983	Potamogeton berchtoldii	Potamogeton berchtoldii Fieber	Potamogetonaceae	108425	PHYLOALPS	sample_acquired
PHA006984	Potamogeton coloratus	Potamogeton coloratus Hornem.	Potamogetonaceae	934801	PHYLOALPS	sample_acquired
PHA006989	Potamogeton filiformis	Stuckenia filiformis (Pers.) Börner	Potamogetonaceae	397089	PHYLOALPS	sample_acquired
PHA006990	Potamogeton friesii	Potamogeton friesii Rupr.	Potamogetonaceae	397066	PHYLOALPS	sample_acquired
PHA006992	Potamogeton gramineus	Potamogeton gramineus L.	Potamogetonaceae	55319	PHYLOALPS	sample_acquired
PHA006993	Potamogeton helveticus	Stuckenia pectinata (L.) Börner	Potamogetonaceae	55444	PHYLOALPS	sample_acquired
PHA006994	Potamogeton lucens	Potamogeton lucens L.	Potamogetonaceae	189327	PHYLOALPS	sample_acquired
PHA006996	Potamogeton natans	Potamogeton natans L.	Potamogetonaceae	189328	PHYLOALPS	sample_acquired
PHA006998	Potamogeton nitens	Potamogeton natans L.	Potamogetonaceae	265209	PHYLOALPS	sample_acquired
PHA006999	Potamogeton nodosus	Potamogeton nodosus Poiret	Potamogetonaceae	99363	PHYLOALPS	sample_acquired
PHA007001	Potamogeton obtusifolius	Potamogeton obtusifolius Mert. & W.D.J.Koch	Potamogetonaceae	246699	PHYLOALPS	sample_acquired
PHA007005	Potamogeton perfoliatus	Potamogeton perfoliatus L.	Potamogetonaceae	55320	PHYLOALPS	sample_acquired
PHA007006	Potamogeton polygonifolius	Potamogeton polygonifolius Pourret	Potamogetonaceae	997772	PHYLOALPS	sample_acquired
PHA007009	Potamogeton praelongus	Potamogeton praelongus Wulfen	Potamogetonaceae	246704	PHYLOALPS	sample_acquired
PHA007013	Potamogeton pusillus	Potamogeton pusillus L.	Potamogetonaceae	246702	PHYLOALPS	sample_acquired
PHA007015	Potentilla alba	Potentilla alba L.	Rosaceae	654612	PHYLOALPS	sample_acquired
PHA007021	Potentilla anserina	Potentilla anserina L.	Rosaceae	57926	PHYLOALPS	sample_acquired
PHA007022	Potentilla argentea	Potentilla argentea L.	Rosaceae	654633	PHYLOALPS	sample_acquired
PHA007025	Potentilla aurea	Potentilla aurea L.	Rosaceae	581249	PHYLOALPS	sample_acquired
CAR007028	Potentilla aurea chrysocraspeda	Potentilla aurea L. subsp. chrysocraspeda (Lehm.) Nyman	Rosaceae	1851387	PHYLOALPS	sample_acquired
PHA007029	Potentilla australis	Potentilla heptaphylla L. subsp. australis (Krašan) Gams	Rosaceae	654619	PHYLOALPS	sample_acquired
PHA007031	Potentilla brauneana	Potentilla brauniana Hoppe	Rosaceae	667237	PHYLOALPS	sample_acquired
PHA007033	Potentilla carniolica	Potentilla carniolica A. Kern.	Rosaceae	1533302	PHYLOALPS	sample_acquired
PHA007035	Potentilla caulescens	Potentilla caulescens L.	Rosaceae	637897	PHYLOALPS	sample_acquired
CAR007039	Potentilla chrysantha	Potentilla chrysantha (Zoll. & Moritzi) Trevir.	Rosaceae	654631	PHYLOALPS	sample_acquired
PHA007041	Potentilla cinerea	Potentilla cinerea Chaix ex Vill.	Rosaceae	1533303	PHYLOALPS	sample_acquired
PHA007043	Potentilla clusiana	Potentilla clusiana Jacq.	Rosaceae	654640	PHYLOALPS	sample_acquired
PHA007046	Potentilla crantzii	Potentilla crantzii (Crantz) G. Beck ex Fritsch	Rosaceae	667241	PHYLOALPS	sample_acquired
PHA007047	Potentilla delphinensis	Potentilla delphinensis Gren. & Godron	Rosaceae	1533304	PHYLOALPS	sample_acquired
PHA007052	Potentilla erecta	Potentilla erecta (L.) Raeusch.	Rosaceae	57940	PHYLOALPS	sample_acquired
PHA007054	Potentilla floccosa	Potentilla nivea L.	Rosaceae	23204	PHYLOALPS	sample_acquired
PHA007055	Potentilla frigida	Potentilla frigida Vill.	Rosaceae	667251	PHYLOALPS	sample_acquired
PHA007058	Potentilla fruticosa	Dasiphora fruticosa (L.) Rydb.	Rosaceae	32239	PHYLOALPS	sample_acquired
PHA007060	Potentilla grammopetala	Potentilla grammopetala Moretti	Rosaceae	655808	PHYLOALPS	sample_acquired
PHA007062	Potentilla grandiflora	Potentilla grandiflora L.	Rosaceae	654638	PHYLOALPS	sample_acquired
PHA007065	Potentilla hetpaphylla	Potentilla hetpaphylla L.	Rosaceae	667255	PHYLOALPS	sample_acquired
PHA007066	Potentilla inclinata	Potentilla inclinata Vill.	Rosaceae	516013	PHYLOALPS	sample_acquired
PHA007069	Potentilla intermedia	Potentilla intermedia L.	Rosaceae	1533305	PHYLOALPS	sample_acquired
PHA007070	Potentilla micrantha	Potentilla micrantha Ramond ex DC.	Rosaceae	57941	PHYLOALPS	sample_acquired
PHA007072	Potentilla multifida	Potentilla multifida L.	Rosaceae	210859	PHYLOALPS	sample_acquired
PHA007076	Potentilla neglecta	Potentilla neglecta Baumg.	Rosaceae	1533306	PHYLOALPS	sample_acquired
PHA007079	Potentilla neumanniana	Potentilla neumanniana Reichenb.	Rosaceae	654621	PHYLOALPS	sample_acquired
PHA007081	Potentilla nitida	Potentilla nitida L.	Rosaceae	654624	PHYLOALPS	sample_acquired
PHA007084	Potentilla nivalis	Potentilla nivalis Lapeyr.	Rosaceae	1533307	PHYLOALPS	sample_acquired
PHA007086	Potentilla nivea	Potentilla nivea L.	Rosaceae	57942	PHYLOALPS	sample_acquired
PHA007089	Potentilla norvegica	Potentilla norvegica L.	Rosaceae	57931	PHYLOALPS	sample_acquired
PHA007092	Potentilla palustris	Comarum palustre L.	Rosaceae	57932	PHYLOALPS	sample_acquired
PHA007094	Potentilla pedata	Potentilla pedata Willd. ex Hornem.	Rosaceae	667275	PHYLOALPS	sample_acquired
PHA007097	Potentilla praecox	Potentilla praecox F.W. Schultz	Rosaceae	1851389	PHYLOALPS	sample_acquired
PHA007098	Potentilla pusilla	Potentilla pusilla Host	Rosaceae	667278	PHYLOALPS	sample_acquired
PHA007101	Potentilla recta	Potentilla recta L.	Rosaceae	538583	PHYLOALPS	sample_acquired
PHA007103	Potentilla reptans	Potentilla reptans L.	Rosaceae	57933	PHYLOALPS	sample_acquired
PHA007105	Potentilla rupestris	Drymocallis rupestris (L.) Soják	Rosaceae	637895	PHYLOALPS	sample_acquired
PHA007108	Potentilla saxifraga	Potentilla saxifraga Ardoino ex De Not.	Rosaceae	1042674	PHYLOALPS	sample_acquired
PHA007112	Potentilla sterilis	Potentilla sterilis (L.) Garcke	Rosaceae	644184	PHYLOALPS	sample_acquired
PHA007114	Potentilla supina	Potentilla supina L.	Rosaceae	667287	PHYLOALPS	sample_acquired
PHA007116	Potentilla thuringiaca	Potentilla thuringiaca Bernh.	Rosaceae	654642	PHYLOALPS	sample_acquired
PHA007123	Potentilla valderia	Potentilla valderia L.	Rosaceae	1042677	PHYLOALPS	sample_acquired
PHT007124	Pourouma melinonii	Pourouma melinonii Benoist	Urticaceae	1186179	PHYLOALPS	sample_acquired
PHT007125	Pouteria altissima	Pouteria altissima (A. Chev.) Baehni	Sapotaceae	357087	PHYLOALPS	sample_acquired
PHT007126	Pouteria ambelaniifolia	Pouteria ambelaniifolia (Sandwith) T.D. Penn.	Sapotaceae	597390	PHYLOALPS	sample_acquired
PHT007127	Pouteria aubrevillei	Pouteria aubrevillei Bernardi	Sapotaceae	1671084	PHYLOALPS	sample_acquired
PHT007128	Pouteria beaurepairei	Pouteria beaurepairei (Glaz. & Raunk.) Baehni	Sapotaceae	1472130	PHYLOALPS	sample_acquired
PHT007129	Pouteria benai	Pouteria benai (Aubrév. & Pellegr.) T.D. Penn.	Sapotaceae	1186181	PHYLOALPS	sample_acquired
PHT007130	Pouteria caimito	Pouteria caimito (Ruiz & Pav.) Radlk.	Sapotaceae	872014	PHYLOALPS	sample_acquired
PHT007131	Pouteria cladantha	Pouteria cladantha Sandwith	Sapotaceae	688054	PHYLOALPS	sample_acquired
PHT007132	Pouteria cuspidata	Pouteria cuspidata (A. DC.) Baehni	Sapotaceae	1186182	PHYLOALPS	sample_acquired
PHT007133	Pouteria decorticans	Pouteria decorticans T.D. Penn.	Sapotaceae	597392	PHYLOALPS	sample_acquired
PHT007134	Pouteria durlandii	Pouteria durlandii (Standl.) Baehni	Sapotaceae	1186183	PHYLOALPS	sample_acquired
PHT007135	Pouteria egregia	Pouteria egregia Sandwith	Sapotaceae	1186184	PHYLOALPS	sample_acquired
PHT007136	Pouteria eugeniifolia	Pouteria eugeniifolia (Pierre) Baehni	Sapotaceae	597393	PHYLOALPS	sample_acquired
PHT007137	Pouteria fimbriata	Pouteria fimbriata Baehni	Sapotaceae	1186186	PHYLOALPS	sample_acquired
PHT007138	Pouteria flavilatex	Pouteria flavilatex T.D. Penn.	Sapotaceae	1186187	PHYLOALPS	sample_acquired
PHT007139	Pouteria gardneriana	Pouteria gardneriana (A. DC.) Radlk.	Sapotaceae	278666	PHYLOALPS	sample_acquired
PHT007140	Pouteria grandis	Pouteria grandis Eyma	Sapotaceae	1186189	PHYLOALPS	sample_acquired
PHT007141	Pouteria hispida	Pouteria hispida Eyma	Sapotaceae	357089	PHYLOALPS	sample_acquired
PHT007142	Pouteria lucumifolia	Pouteria lucumifolia (Reissek ex Maxim.) T.D. Penn.	Sapotaceae	1671085	PHYLOALPS	sample_acquired
PHT007143	Pouteria maxima	Pouteria maxima T.D. Penn.	Sapotaceae	1186191	PHYLOALPS	sample_acquired
PHT007144	Pouteria melanopoda	Pouteria melanopoda Eyma	Sapotaceae	688056	PHYLOALPS	sample_acquired
PHT007145	Pouteria nemorosa	Pouteria nemorosa Baehni	Sapotaceae	1671086	PHYLOALPS	sample_acquired
PHT007146	Pouteria oblanceolata	Pouteria oblanceolata Pires	Sapotaceae	1472142	PHYLOALPS	sample_acquired
PHT007147	Pouteria petiolata	Pouteria petiolata T.D. Penn.	Sapotaceae	1186192	PHYLOALPS	sample_acquired
PHT007148	Pouteria pierrei	Pouteria pierrei (A. Chev.) Baehni	Sapotaceae	1671087	PHYLOALPS	sample_acquired
PHT007149	Pouteria platyphylla	Pouteria platyphylla (A.C. Sm.) Baehni	Sapotaceae	1472147	PHYLOALPS	sample_acquired
PHT007150	Pouteria procera	Pouteria procera (Mart.) K. Hammer	Sapotaceae	1671088	PHYLOALPS	sample_acquired
PHT007151	Pouteria psammophila	Pouteria psammophila (Mart.) Radlk.	Sapotaceae	1671089	PHYLOALPS	sample_acquired
PHT007152	Pouteria pubescens	Pouteria pubescens (Aubrév. & Pellegr.) T.D. Penn.	Sapotaceae	1671090	PHYLOALPS	sample_acquired
PHT007153	Pouteria putamen-ovi	Pouteria putamen-ovi T.D. Penn.	Sapotaceae	1671091	PHYLOALPS	sample_acquired
PHT007154	Pouteria ramiflora	Pouteria ramiflora (Mart.) Radlk.	Sapotaceae	1472148	PHYLOALPS	sample_acquired
PHT007155	Pouteria reticulata	Pouteria reticulata (Engl.) Eyma	Sapotaceae	681476	PHYLOALPS	sample_acquired
PHT007156	Pouteria retinervis	Pouteria retinervis T.D. Penn.	Sapotaceae	1186193	PHYLOALPS	sample_acquired
PHT007157	Pouteria rostrata	Pouteria rostrata (Huber) Baehni	Sapotaceae	1472150	PHYLOALPS	sample_acquired
PHT007158	Pouteria sessilis	Pouteria sessilis T.D. Penn.	Sapotaceae	1671092	PHYLOALPS	sample_acquired
