"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Hylidae","Boana boans","24","48","","NA","NA","NA","","Hypsiboas boans","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana boans","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana caingua","24","NA","","NA","NA","NA","","Hypsiboas caingua","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana caingua","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana calcarata","24","48","","NA","NA","NA","","","Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
"Anura","Hylidae","Boana cinerascens","24","NA","","NA","NA","NA","","Hyla granosa","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Boana cinerascens","24","48","","NA","NA","NA","","Hypsiboas cinerascens","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana cinerascens","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana cipoensis","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana cordobae","24","48","","NA","NA","NA","","Hypsiboas cordobae","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana cordobae","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana crepitans","24","48","","NA","NA","NA","","Hyla crepitans","Bushnell, R. J., E. P. Bushnell and W. V. Parker. 1939. A chromosome study of five members of the family Hylidae. J. Tenn. Acad. Sci. 14: 209-215."
"Anura","Hylidae","Boana curupi","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana faber","24","NA","","NA","NA","NA","","Hyla faber","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Hylidae","Boana faber","24","48","","NA","NA","NA","","Hypsiboas faber","Becak, W., M. L. Becak, G. Schreiber, D. Lavalle and F. O. Amorim. 1970. Interspecific variability of DNA content in amphibia. Experientia 26: 204-206."
"Anura","Hylidae","Boana faber","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana fasciata","24","NA","","NA","NA","NA","","Hyla fasciata","Bogart, J. P.  and J. E. Bogart. 1971. Genetic compatibility experiments between some South American anuran amphibians. Herpetologica 27: 229-235."
"Anura","Hylidae","Boana geographica","24","48","","NA","NA","NA","","Hypsiboas geographicus","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana guentheri","24","48","","NA","NA","NA","","Hyla guentheri","Raber, S.C., Carvalho, K.A., Garcia, P.C., Vinciprova, G. and Recco-Pimentel, S.M., 2004. Chromosomal characterization of Hyla bischoffi and Hyla guentheri (Anura, Hylidae). Phyllomedusa: Journal of Herpetology, 3(1), pp.43-49."
"Anura","Hylidae","Boana heilprini","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana joaquini","24","48","","NA","NA","NA","","Hypsiboas joaquini","Carvalho, M.A., Rodrigues, M.T., Siqueira, S. and Garcia, C., 2014. Dynamics of chromosomal evolution in the genus Hypsiboas (Anura: Hylidae). Genetics and Molecular Research, 13(3), pp.7826-7838."
"Anura","Hylidae","Boana joaquini","24","NA","","NA","NA","NA","","Hyla raddiana","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hylidae","Boana lanciformis","22","44","","NA","NA","NA","","Hypsiboas lanciformis","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana leucocheila","22","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana lundii","24","48","","NA","NA","NA","","Hypsiboas lundii","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana marginata","24","48","","NA","NA","NA","","Hyla marginata","Ananias, F., Garcia, P.C. and RECCO_PIMENTEL, S.M., 2004. Conserved karyotypes in the Hyla pulchella species group (Anura, Hylidae). Hereditas, 140(1), pp.42-48."
"Anura","Hylidae","Boana marianitae","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana multifasciata","24","48","","NA","NA","NA","","Hypsiboas multifasciatus","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana multifasciata","22","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana multifasciata","24","NA","","NA","NA","NA","","Hyla multifasciata","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Hylidae","Boana pardalis","24","NA","","NA","NA","NA","","Hyla pardalis","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Boana pardalis","24","48","","NA","NA","NA","","Hypsiboas pardalis","Carvalho, M.A., Rodrigues, M.T., Siqueira, S. and Garcia, C., 2014. Dynamics of chromosomal evolution in the genus Hypsiboas (Anura: Hylidae). Genetics and Molecular Research, 13(3), pp.7826-7838."
"Anura","Hylidae","Boana pellucens","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana polytaenia","24","48","","NA","NA","NA","","Hyla polytaenia","Rabello, M. N. 1970. Chromosomal studiesin Brazilian anurans. Caryologia 23: 45-59."
"Anura","Hylidae","Boana pombali","24","48","","NA","NA","NA","","Hypsiboas pombali","Carvalho, M.A., Rodrigues, M.T., Siqueira, S. and Garcia, C., 2014. Dynamics of chromosomal evolution in the genus Hypsiboas (Anura: Hylidae). Genetics and Molecular Research, 13(3), pp.7826-7838."
"Anura","Hylidae","Boana prasina","24","NA","","NA","NA","NA","","Hyla prasina","Becak, M. L. 1968. Chromosomal analysis of eighteen species of Anura. Caryologica 21: 191-208."
"Anura","Hylidae","Boana pulchella","24","48","","NA","NA","NA","","Hypsiboas pulchellus","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana pulchella","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana pulchella","24","48","","NA","NA","NA","","Hyla pulchella pulchella","Saez, F. A. and N. Brum. 1960. Chromosomes of South American amphibians. Nature 185. 945."
"Anura","Hylidae","Boana punctata","24","48","","NA","NA","NA","","Hyla punctata","Bogart, J. P.  and J. E. Bogart. 1971. Genetic compatibility experiments between some South American anuran amphibians. Herpetologica 27: 229-235."
"Anura","Hylidae","Boana punctata","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana raniceps","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana raniceps","24","48","","NA","NA","NA","","Hypsiboas raniceps","Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2007. Chromosome banding in three species of Hypsiboas (Hylidae, Hylinae), with special reference to a new case of B-chromosome in anuran frogs and to the reduction of the diploid number of 2n= 24 to 2n= 22 in the genus. Genetica, 130(3), pp.281-291."
"Anura","Hylidae","Boana riojana","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana rosenbergi","24","NA","","NA","NA","NA","","Hyla rosenbergi","Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
"Anura","Hylidae","Boana rufitela","24","NA","","NA","NA","NA","","Hyla rufitela","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Hylidae","Boana semiguttata","24","48","","NA","NA","NA","","Hyla semiguttata","Ananias, F., Garcia, P.C. and RECCO_PIMENTEL, S.M., 2004. Conserved karyotypes in the Hyla pulchella species group (Anura, Hylidae). Hereditas, 140(1), pp.42-48."
"Anura","Hylidae","Boana semilineata","24","48","","NA","NA","NA","","Hypsiboas semilineatus","Carvalho, M.A., Rodrigues, M.T., Siqueira, S. and Garcia, C., 2014. Dynamics of chromosomal evolution in the genus Hypsiboas (Anura: Hylidae). Genetics and Molecular Research, 13(3), pp.7826-7838."
"Anura","Hylidae","Boana stellae","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Boana wavrini","24","48","","NA","NA","NA","","Hypsiboas wavrini","de Mattos, T.L., Coelho, A.C., Schneider, C.H., Telles, D.O.C., Menin, M. and Gross, M.C., 2014. Karyotypic diversity in seven Amazonian anurans in the genus Hypsiboas (family Hylidae). BMC genetics, 15(1), p.43."
"Anura","Hylidae","Boana wavrini","24","NA","","NA","NA","NA","","","Ferro, J. M., Cardozo, D. E., Suarez, P., Boeris, J. M., Blasco-Zuniga, A., Barbero, G., and Rivera, M. (2018). Chromosome evolution in Cophomantini (Amphibia, Anura, Hylinae).PloS one,13(2), e0192861."
"Anura","Hylidae","Bokermannohyla ahenea","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla alvarengai","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla circumdata","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla hylax","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla ibitiguara","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla luctuosa","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla martinsi","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Bokermannohyla saxicola","24","48","","NA","NA","NA","","","Catroli, G.F., Faivovich, J., Haddad, C.F. and Kasahara, S., 2011. Conserved karyotypes in Cophomantini: cytogenetic analysis of 12 species from 3 species groups of Bokermannohyla (Amphibia: Anura: Hylidae). Journal of Herpetology, pp.120-128."
"Anura","Hylidae","Corythomantis greeningi","24","48","","NA","NA","NA","","","Kasahara, S., Silva, A.Z., Gruber, S.L. and Haddad, C.F.B., 2003. Comparative cytogenetic analysis on four tree frog species (Anura, Hylidae, Hylinae) from Brazil.Cytogenetic and Genome Research,103(1-2), pp.155-162."
"Anura","Hylidae","Dendropsophus anceps","30","58","","NA","NA","NA","","Hyla anceps","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Dendropsophus berthalutzae","30","52","","NA","NA","NA","","Hyla berthalutzae","Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2005. Evaluating the karyotypic diversity in species of Hyla (Anura; Hylidae) with 2n= 30 chromosomes based on the analysis of ten species. FOLIA BIOLOGICA-PRAHA-, 51(3), p.68."
"Anura","Hylidae","Dendropsophus bipunctatus","30","58","","NA","NA","NA","","Hyla bipunctata","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
"Anura","Hylidae","Dendropsophus cruzi","30","54","","NA","NA","NA","","Hyla cruzi","Gruber, S.L., Haddad, C.F.B. and Kasahara, S., 2005. Evaluating the karyotypic diversity in species of Hyla (Anura; Hylidae) with 2n= 30 chromosomes based on the analysis of ten species. FOLIA BIOLOGICA-PRAHA-, 51(3), p.68."
"Anura","Hylidae","Dendropsophus decipiens","30","56","","NA","NA","NA","","Hyla decipiens","Bogart, J. P. 1973. Evolution of anuran karyotypes. In: J. L. Vial (ed.), Evolutionary Biology of the Anurans. Univ. Missouri Press, Colombia pp. 337-349."
