Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Coleoptera	Attelabidae	Auletobius	puberulus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Attelabidae	Byctiscus	launipennis	gonochorous						22
Coleoptera	Attelabidae	Centrocorynus	aemulus	gonochorous	XY	male heterogametic			28	28
Coleoptera	Attelabidae	Deporaus	harmanni	gonochorous	XY	male heterogametic			22	22
Coleoptera	Attelabidae	Deporaus	sp. 1	gonochorous	XY	male heterogametic			22	22
Coleoptera	Attelabidae	Deporaus	sp. 2	gonochorous	XY	male heterogametic			22	22
Coleoptera	Attelabidae	Rhynchites	pilosus	gonochorous	XY	male heterogametic			32	32
Coleoptera	Attelabidae	Rhynchites	placidus	gonochorous	XY	male heterogametic			38	38
Coleoptera	Attelabidae	Rhynchites	sp. 1	gonochorous	XY	male heterogametic			34	34
Coleoptera	Bostrichidae	Apate	monacha	gonochorous	XY	male heterogametic			22	22
Coleoptera	Bostrichidae	Bostrychopsis	bengalensis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Brentidae	Apion	abruptum	gonochorous	XY	male heterogametic			22	22
Coleoptera	Brentidae	Apion	sp. 1	gonochorous	XY	male heterogametic			22	22
Coleoptera	Brentidae	Apion	sp. 2	gonochorous	XY	male heterogametic			22	22
Coleoptera	Brentidae	Aplemonus	tuberculata	gonochorous	XY	male heterogametic			26	26
Coleoptera	Brentidae	Nemocephalus	femoratus	gonochorous	XY	male heterogametic			12	12
Coleoptera	Brentidae	Proepisphales	elegans	gonochorous	XY	male heterogametic			12	12
Coleoptera	Brentidae	Pseudorychoides	insignis	gonochorous	XY	male heterogametic			12	12
Coleoptera	Brentidae	Trachelizus	sp. 1	gonochorous	XY	male heterogametic			12	12
Coleoptera	Buprestidae	 Spruce	borer sp. I	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	 Spruce	borer sp. II	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Acmaeodera	boryi	gonochorous	XY	male heterogametic			18	18
Coleoptera	Buprestidae	Acmaeodera	flavofasciata	gonochorous	XY	male heterogametic			18	18
Coleoptera	Buprestidae	Acmaeodera	flavolineata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Acmaeodera	gibbulosa	gonochorous	XY	male heterogametic			18	18
Coleoptera	Buprestidae	Acmaeodera	hepburni	gonochorous	XY	male heterogametic			18	18
Coleoptera	Buprestidae	Acmaeodera	pilosellae persica	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Acmaeodera	vetusta	gonochorous	XY	male heterogametic			18	18
Coleoptera	Buprestidae	Agrilus	politus pseudocoryli	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Agrilus	sp.	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Agrilus	sp. nr. Pensus	gonochorous	XY	male heterogametic				
Coleoptera	Buprestidae	Anthaxia	amasina	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Anthaxia	deaurata	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Anthaxia	lgockii	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Anthaxia	mirabilis	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Anthaxia	olympica	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Anthaxia	sponsa	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Anthaxia	viridifrons	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Buprestis	fasciata	gonochorous						20
Coleoptera	Buprestidae	Capnodis	miliaris	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Castiarina	argillacea	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	cupreoflava	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	decemmaculata	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	flavopicta	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	grata	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	sexplagiata	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	subnotata	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	subtincta	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Castiarina	triramosa	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Chalcophora	lacustris	gonochorous	XO	male heterogametic			22	21
Coleoptera	Buprestidae	Chrysobothris	affinis tetragramma	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Dicera	divaricata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Dicera	prolongata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Dicera	tenebrosa	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Dicerca	aenea validiuscula	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Julodella	globithorax	gonochorous	XY	male heterogametic			26	26
Coleoptera	Buprestidae	Julodis	andreae	gonochorous	XY	male heterogametic			26	26
Coleoptera	Buprestidae	Julodis	faldermanni	gonochorous	XY	male heterogametic			26	26
Coleoptera	Buprestidae	Julodis	whithilli	gonochorous	XY	male heterogametic			24	24
Coleoptera	Buprestidae	Melanophila	drummondi	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Melanophila	intrusa	gonochorous	XY	male heterogametic			16	16
Coleoptera	Buprestidae	Meliboeus	caucasicus	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Ovalisia	nadezhdae	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Perotis	cuprata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Sphenoptera	artemisiae	gonochorous	XY	male heterogametic			24	24
Coleoptera	Buprestidae	Sphenoptera	glabrata	gonochorous	XY	male heterogametic			40	40
Coleoptera	Buprestidae	Sphenoptera	mesopotamica	gonochorous						24
Coleoptera	Buprestidae	Sphenoptera	scovitzi	gonochorous						24
Coleoptera	Buprestidae	Sphenoptera	scpvitzii	gonochorous						42
Coleoptera	Buprestidae	Sphenoptera	tamarisci	gonochorous	XY	male heterogametic			30	30
Coleoptera	Buprestidae	Stenocera	sp	gonochorous	XY	male heterogametic			26	26
Coleoptera	Buprestidae	Sternocera	laevigata	gonochorous	XY	male heterogametic			26	26
Coleoptera	Buprestidae	Sternocera	nitidicollis	gonochorous	XY	male heterogametic			26	26
Coleoptera	Buprestidae	Stigmodera	cancellata	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Stigmodera	goryi	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Stigmodera	gratiosa	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Stigmodera	porosa	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Stigmodera	roei	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	alternata	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Themognatha	barbiventris	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	bonvouloiri	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	chalcodera	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	chevrolati	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	donovani	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	heros	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	mitchelli	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	mniszechi	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	nickerli	gonochorous	XY	male heterogametic			20	20
Coleoptera	Buprestidae	Themognatha	parvicollis	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	pubicollis	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	regia	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	tricolorata	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	variabilis	gonochorous	XY	male heterogametic			22	22
Coleoptera	Buprestidae	Themognatha	viridicincta	gonochorous	XY	male heterogametic			22	22
Coleoptera	Byrrhidae	Byrrhus	sp.	gonochorous	XY	male heterogametic			18	18
Coleoptera	Cantharidae	Cantharis	sp.	gonochorous	XY	male heterogametic			20	20
Coleoptera	Cantharidae	Cantharis	tenuicollis	gonochorous	XY	male heterogametic			20	20
Coleoptera	Cantharidae	Chauliognathus	octomaculatus	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	sp. 1	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Silis	ruficollis	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Telephorus	nobilitatus	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Tylocerus	barberi	gonochorous	XO	male heterogametic			14	13
Coleoptera	Carabidae	Abacetus	salzamanni	gonochorous	XO	male heterogametic			42	41
Coleoptera	Carabidae	Acinopus	gutturosus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonini	sp. 1	gonochorous						30
Coleoptera	Carabidae	Agonini	sp. 2	gonochorous						36
Coleoptera	Carabidae	Agonum	bogemanni	gonochorous	XY	male heterogametic			36	36
Coleoptera	Carabidae	Agonum	cupripenne	gonochorous	XY	male heterogametic			36	36
Coleoptera	Carabidae	Agonum	errans	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	moestum longipenne	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Agonum	munsteri	gonochorous	XY	male heterogametic			36	36
Coleoptera	Carabidae	Agonum	sp. 1	gonochorous						37
Coleoptera	Carabidae	Agonum	sp. 2	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	thoreyi melanocephalus	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Amara	arcuata							37
Coleoptera	Carabidae	Amara	batesi	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Amara	fervida	gonochorous	XO	male heterogametic			34	33
Coleoptera	Carabidae	Amara	impuncticollis	gonochorous						34
Coleoptera	Carabidae	Amara	laevipennis	gonochorous	XY	male heterogametic			32	32
Coleoptera	Carabidae	Amara	metallescens							21
Coleoptera	Carabidae	Amara	moerens	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Amara	nila	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Amara	rotundicollis						26	
Coleoptera	Carabidae	Amblystomus	bivittatus	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Amblystomus	quadriguttatus	gonochorous					28	
Coleoptera	Carabidae	Angoleus	crenatus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Angoleus	crenatus	gonochorous	XO	male heterogametic			40	39
Coleoptera	Carabidae	Angoleus	nitidus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Anomoglossus	emarginatus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Apenes	marginalis	gonochorous						36
Coleoptera	Carabidae	Arthropterus	sp. 1	gonochorous					46	46
Coleoptera	Carabidae	Asaphidion	cyanicorne	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	ambiguum	gonochorous					24	24
Coleoptera	Carabidae	Bembidion	andreae andreae	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	andreae bualei	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	bowditchi	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	carpetanum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	cf anguliferum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	cf. immaturum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	coeruleum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	consanguineum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	contraetum-group contractum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	contraetum-group viridicolle	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	convexulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	cribum	gonochorous						25
Coleoptera	Carabidae	Bembidion	dahli	gonochorous						25
Coleoptera	Carabidae	Bembidion	dauricum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	fasciolatum egregium	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	fortunatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	gebleri turbatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	graphicum-Nr 1'	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	graphicum-Nr 2'	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	grisvardi	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	guadarramense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	hasti	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	hasti	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	hasurada	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	hesperium	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	hypocrita	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	ibericum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	inaequale inaequale	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	inaequale opaciceps	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	kuprianovi-Nr 1	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	kuprianovi-Nr 2	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	kusteri paulinoi	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	lacunarium	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	levettei carrianum	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	levettei levettei	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	littorale							36
Coleoptera	Carabidae	Bembidion	lorquini	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	maculatum	gonochorous						24
Coleoptera	Carabidae	Bembidion	maorinum maorinum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	mckinleyi carneum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	mckinleyi mckinleyi	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	nevadense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	nitidulus ovalipennis							24
Coleoptera	Carabidae	Bembidion	nudipenne	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	oberthueri-group oberthueri	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	obtusangulum-group mormon	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	obtusangulum-group obtusangulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	operosum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	praecinctum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	praticola	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	quadrimaculatum dubitans	gonochorous						22
Coleoptera	Carabidae	Bembidion	quadrimaculatum oppositum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	rivulare	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	rusticum lenensoides	gonochorous	XY	male heterogametic			24	24
