"distribution","max","median","minimum","resolved_name"
"16","16","16","16","Riccia rorida"
"8","8","8","8","Riccia rosea"
"8","8","8","8","Riccia sarcosa"
"8","8","8","8","Riccia sommieri"
"8","8","8","8","Riccia spongiosula"
"8","8","8","8","Riccia stricta"
"7","7","7","7","Riccia sullivantii"
"8","8","8","8","Riccia wainionis"
"9","9","9","9","Riccia warnstorfii"
"9","9","9","9","Riella affinis"
"9","9","9","9","Riella notarisii"
"8","8","8","8","Riella parisii"
"9","9","9","9","Saccogynidium rigidulum"
"11","11","11","11","Sakuraia conchophylla"
"8","8","8","8","Sandeothallus radiculosus"
"36","36","36","36","Sauteria japonica"
"9","9","9","9","Scapania parvitexta"
"9","9","9","9","Scapania spinosa"
"13-26","26","13","13","Schistidium apocarpum subsp. confertum"
"26","26","26","26","Schistidium gracile"
"13-14","14","13","13","Schistidium rivulare var. latifolium"
"9","9","9","9","Schlotheimia emarginato-pilosa"
"8","8","8","8","Schlotheimia lancifolia"
"11","11","11","11","Schlotheimia mac-gregorii"
"11","11","11","11","Scorpidium scorpioides var. turgescens"
"10-11-22","22","11","10","Sematophyllum amoenum"
"10","10","10","10","Sematophyllum marylandicum"
"38","38","38","38","Sphagnum denticulatum var. inundatum"
"9-19","19","19","9","Sphagnum plumulosum"
"19-38","38","19","19","Sphagnum robustum"
"38","38","38","38","Sphagnum subsecundum var. auriculatum"
"19","19","19","19","Sphagnum trinitense"
"11","11","11","11","Stereophyllum decorum"
"11-20","20","11","11","Stereophyllum fulvum"
"11-21","21","11","11","Stereophyllum tavoyense"
"10-11","11","10","10","Stokesiella arbuscula"
"8","8","8","8","Stokesiella oregana"
"14","14","14","14","Streblotrichum convolutum subsp. commutatum"
"10","10","10","10","Symphysodon neckeroides"
"11","11","11","11","Taxiphyllum barbieri"
"10","10","10","10","Telaranea nematodes"
"11","11","11","11","Thamnium pandum"
"11-22","22","11","11","Thamnobryum subseriatum"
"11","11","11","11","Thuidium bonianum"
"11","11","11","11","Thuidium contortulum"
"11-22","22","11","11","Thuidium furfurosum"
"11","11","11","11","Thuidium fuscatum"
"9-11","11","11","9","Thuidium minusculum"
"10-11","11","11","10","Thuidium recognitum subsp. philibertii"
"10-11","11","10","10","Thuidium recognitum var. delicatulum"
"11","11","11","11","Thuidium scitum"
"11","11","11","11","Thuidium tamariscellum"
"8-16","16","16","8","Timmia megapolitana subsp. bavarica"
"13-14-15","15","14","13","Timmiella diminuta"
"13-14","14","14","13","Timmiella subintegra"
"14","14","14","14","Tortella inclinata var. densa"
"48","48","48","48","Tortula anderssonii"
"52","52","52","52","Tortula brevis"
"24","24","24","24","Tortula grandiretis"
"24","24","24","24","Tortula hirsuta"
"40","40","40","40","Tortula intermedia var. intermedia"
"24","24","24","24","Tortula lazarenkoi"
"13-26-48","48","26","13","Tortula muralis var. aestiva"
"26","26","26","26","Tortula obtusifolia"
"24","24","24","24","Tortula revolutifolia"
"7-12","12","7","7","Tortula robusta"
"13","13","13","13","Tortula schmidii"
"13","13","13","13","Tortula serrata"
"24","24","24","24","Tortula thianschanica"
"10-26","26","26","10","Tortula trachyphylla"
"13-26","26","26","13","Tortula vlassovii"
"8-48","48","8","8","Tortula wilsonii var. crinita"
"11","11","11","11","Trachypodopsis serrulata var. crispatula"
"11","11","11","11","Trachypus humilis"
"14","14","14","14","Trematodon capillifolius"
"13-14","14","13","13","Trematodon conformis"
"14-15","15","14","14","Trematodon subulosus"
"13","13","13","13","Trichostomum criotum"
"9","9","","9","Ulota crispa var. norvegica"
"13","13","13","13","Weissia condensa var. armata"
"13","13","13","13","Weissia fallax"
"14","14","14","14","Weissia krassavinii"
"13","13","13","13","Weissia ligulaefolia"
"13","13","13","13","Weissia tyrrhena"
"9","9","9","9","Wijkia nakanishikii"
"33","33","33","33","Abelmoschus manihot subsp. tetraphyllus"
"8-10-11","11","10","8","Abroma augusta"
"11","11","11","11","Abrus precatorius subsp. africanus"
"7","7","7","7","Abutilon affine"
"21","21","21","21","Abutilon alii"
"7","7","7","7","Abutilon andrieuxii"
"8","8","8","8","Abutilon fluviatile"
"21","21","21","21","Abutilon giganteum"
"7","7","7","7","Abutilon glabriflorum"
"7","7","7","7","Abutilon hypoleucum"
"8","8","8","8","Abutilon inaequilaterum"
"8","8","8","8","Abutilon jujuyense"
"28","28","28","28","Abutilon julianae"
"21","21","21","21","Abutilon karachianum"
"7","7","7","7","Abutilon macvaughii"
"7","7","7","7","Abutilon malachroides"
"7","7","7","7","Abutilon mucronatum"
"8","8","8","8","Abutilon muelleri-fridericii"
"21","21","21","21","Abutilon neelgherrense"
"8","8","8","8","Abutilon niveum"
"21","21","21","21","Abutilon pakistanicum"
"21","21","21","21","Abutilon pannosum var. figarianum"
"7","7","7","7","Abutilon parishii"
"7","7","7","7","Abutilon parvulum"
"14","14","14","14","Abutilon percaudatum"
"16-21","21","21","16","Abutilon persicum"
"18-21","21","18","18","Abutilon sepalum"
"14","14","14","14","Abutilon simulans"
"7","7","7","7","Abutilon sonorae"
"7","7","7","7","Abutilon sphaerostaminum"
"7","7","7","7","Abutilon terminale"
"7","7","7","7","Abutilon thyrsodendron"
"7","7","7","7","Abutilon umbelliflorum"
"7","7","7","7","Abutilon wrightii"
"7","7","7","7","Abutilon xanti"
"13","13","13","13","Acacia atramentaria"
"13","13","13","13","Acacia catechu"
"13","13","13","13","Acacia chundra"
"13","13","13","13","Acacia curvifructa"
"13","13","13","13","Acacia deanei subsp. paucijuga"
"26-52","52","26","26","Acacia eburnea"
"26","26","26","26","Acacia elatior"
"13","13","13","13","Acacia glandulicarpa"
"13","13","13","13","Acacia gracilifolia"
"13","13","13","13","Acacia intsia"
"13","13","13","13","Acacia leucoclada subsp. argentifolia"
"13","13","13","13","Acacia longifolia subsp. sophorae"
"13","13","13","13","Acacia megaladena var. indo-chinensis"
"13","13","13","13","Acacia mellifera subsp. detinens"
"26-52","52","52","26","Acacia nilotica subsp. adstringens"
"26","26","26","26","Acacia nilotica subsp. indica"
"26","26","26","26","Acacia nilotica subsp. tomentosa"
"13","13","13","13","Acacia pennata"
"13","13","13","13","Acacia pervillei"
"13-26","26","13","13","Acacia polyacantha subsp. campylacantha"
"52","52","52","52","Acacia sieberiana var. woodii"
"13","13","13","13","Acacia suberosa"
"13","13","13","13","Acacia tenuifolia"
"26","26","26","26","Acacia tortilis subsp. heteracantha"
"13-26-39-52","52","52","13","Acacia tortilis subsp. raddiana"
"26-52","52","26","26","Acacia tortilis subsp. spirocarpa"
"13","13","13","13","Acacia undulifolia"
"26","26","26","26","Acacia zanzibarica"
"10","10","10","10","Acalypha alnifolia"
"10","10","10","10","Acalypha brachiata"
"10","10","10","10","Acalypha flaccida"
"20","20","20","20","Acalypha guatemalensis"
"14","14","14","14","Acalypha malabarica"
"10","10","10","10","Acalypha parvula"
"10","10","10","10","Acalypha segetalis"
"10","10","10","10","Acalypha sericea"
"10","10","10","10","Acalypha sericea var. baurii"
"19","19","19","19","Acampe pachyglossa"
"24","24","24","24","Acanthephippium bicolor"
"24","24","24","24","Acanthephippium pictum"
"23","23","23","23","Acanthephippium splendidum"
"15","15","15","15","Acanthophyllum albidum"
"5","5","5","5","Acaulimalva nubigena"
"10","10","10","10","Acaulimalva parnassiifolia"
"13","13","13","13","Acer campestre subsp. leiocarpum"
"13","13","13","13","Acer cappadocicum subsp. lobelii"
"13","13","13","13","Acer cappadocicum subsp. sinicum"
"13","13","13","13","Acer caudatum subsp. ukurundense"
"13","13","13","13","Acer davidii subsp. grosseri"
"13","13","13","13","Acer heldreichii subsp. trautvetteri"
"13","13","13","13","Acer hyrcanum subsp. intermedium"
"13","13","13","13","Acer opalus subsp. obtusatum"
"13","13","13","13","Acer pectinatum subsp. laxiflorum"
"13","13","13","13","Acer saccharum subsp. nigrum"
"13","13","13","13","Acer sterculiaceum subsp. thomsonii"
"13","13","13","13","Acer tataricum subsp. ginnala"
"13","13","13","13","Acer ×bornmuelleri"
"9","9","9","9","Achillea aegyptiaca"
"9","9","9","9","Achillea ageratifolia"
"9","9","9","9","Achillea ageratifolia subsp. aizoon"
"9","9","9","9","Achillea ageratifolia subsp. serbica"
"18","18","18","18","Achillea alpina subsp. camtschatica"
"9","9","9","9","Achillea ambrosiaca"
"9-14-18","18","9","9","Achillea arabica"
"9","9","","9","Achillea aucheri"
"9","9","9","9","Achillea barbeyana"
"9-18","18","9","9","Achillea barrelieri"
"9-18","18","18","9","Achillea barrelieri subsp. mucronulata"
"9","9","9","9","Achillea boissieri"
"9","9","9","9","Achillea brachyphylla"
"9","9","","9","Achillea bucharica"
"27","27","27","27","Achillea carpatica"
"27-36","36","27","27","Achillea chrysocoma"
"18","18","","18","Achillea conferta"
"18","18","18","18","Achillea cucullata"
"27","27","27","27","Achillea distans subsp. stricta"
"27","27","27","27","Achillea distans subsp. tanacetifolia"
"9-18","18","9","9","Achillea erba-rotta subsp. moschata"
"9","9","9","9","Achillea eriophora"
"9","9","9","9","Achillea glaberrima"
"27","27","27","27","Achillea goniocephala"
"27","27","27","27","Achillea gypsicola"
"18","18","18","18","Achillea japonica"
"18","18","18","18","Achillea kotschyi"
"9-18","18","18","9","Achillea lingulata"
"9","9","9","9","Achillea lycaonica"
"9","9","9","9","Achillea macrocephala"
"9","9","9","9","Achillea magnifica"
"9-27","27","9","9","Achillea millefolium subsp. alpestris"
"36","36","36","36","Achillea millefolium subsp. ceretanica"
"27-36","36","27","27","Achillea millefolium subsp. stricta"
"9-27-31-35","35","27","9","Achillea millefolium subsp. sudetica"
"9","9","9","9","Achillea monocephala"
"9-18","18","9","9","Achillea nobilis subsp. neilreichii"
"9","9","9","9","Achillea occulta"
"9","9","9","9","Achillea oxyloba subsp. schurii"
"9","9","9","9","Achillea oxyodonta"
"18","18","18","18","Achillea pachycephala"
"9","9","9","9","Achillea pindicola subsp. integrifolia"
"9","9","9","9","Achillea rupestris subsp. calcarea"
"9-18","18","18","9","Achillea santolinoides subsp. wilhelmsii"
"18","18","18","18","Achillea sintenisii"
"9","9","9","9","Achillea sipikorensis"
"9","9","9","9","Achillea spinulifolia"
"18","18","18","18","Achillea stepposa"
"9","9","9","9","Achillea talagonica"
"9","9","9","9","Achillea taygetea"
"9","9","9","9","Achillea thracica"
"9","9","9","9","Achillea umbellata"
"12","12","12","12","Achlys triphylla subsp. californica"
"18","18","18","18","Achyranthes aspera var. borbonica"
"42","42","42","42","Achyranthes aspera var. porphyristachya"
"21-42","42","42","21","Achyranthes aspera var. pubescens"
"35-40","40","40","35","Achyranthes aspera var. sicula"
"14","14","14","14","Achyrocline crassiuscula"
"14","14","14","14","Achyrocline trianae"
"9","9","9","9","Achyronia incurvifolia"
"14","14","14","14","Achyrospermum dasytrichum"
"14","14","14","14","Achyrospermum oblongifolium"
"20","20","20","20","Acianthera carinata"
"20","20","20","20","Acianthera casapensis"
"20","20","20","20","Acianthera herzogii"
"8","8","8","8","Acicarpha bonariensis"
"24","24","24","24","Acidosasa lingchuanensis"
"54","54","54","54","Acilepis chiangaoensis"
"18","18","18","18","Acilepis dendigulensis"
"54","54","54","54","Acilepis doichangensis"
"9","9","9","9","Acilepis ornata"
"9","9","9","9","Acilepis peninsularis"
"18-32","32","18","18","Acilepis squarrosa"
"11","11","11","11","Aciphylla ferox"
"11","11","11","11","Aciphylla glaucescens"
"11","11","11","11","Aciphylla inermis"
"11","11","11","11","Aciphylla multisecta"
"11","11","11","11","Aciphylla polita"
"11","11","11","11","Aciphylla spedenii"
"8","8","8","8","Acis ionica"
"30-35-39","39","35","30","Acmella alba"
"13-14","14","13","13","Acmella alpestris"
"13","13","13","13","Acmella bellidioides"
"13-36-39","39","39","13","Acmella ciliata"
"13-26","26","13","13","Acmella decumbens var. affinis"
"12","12","12","12","Acmella filipes var. parvifolia"
"13","13","13","13","Acmella glaberrima"
"26","26","26","26","Acmella grandiflora var. brachyglossa"
"13","13","13","13","Acmella grisea"
"26","26","26","26","Acmella iodiscaea"
"13","13","13","13","Acmella leptophylla"
"26","26","26","26","Acmella papposa"
"26","26","26","26","Acmella papposa var. macrophylla"
"12-13","13","13","12","Acmella pilosa"
"24","24","24","24","Acmella poliolepidica"
"13-23-26","26","13","13","Acmella pusilla"
"39","39","39","39","Acmella radicans var. debilis"
"13","13","13","13","Acmella ramosa"
"13","13","13","13","Acmella serratifolia"
"39","39","39","39","Acmella sodiroi"
"16","16","16","16","Aconitum aizuense"
"16","16","16","16","Aconitum altaicum"
"16","16","16","16","Aconitum ambiguum"
"16","16","16","16","Aconitum azumiense"
"8","8","8","8","Aconitum barbatum var. hispidum"
"8","8","8","8","Aconitum barbatum var. puberulum"
"16","16","16","16","Aconitum brevicalcaratum var. parviflorum"
"16","16","16","16","Aconitum carmichaelii var. truppelianum"
"9","9","9","9","Aconitum columbianum var. howellii"
"16","16","16","16","Aconitum curvipilum"
"8","8","8","8","Aconitum degenii subsp. paniculatum"
"8","8","8","8","Aconitum degenii subsp. valesiacum"
"8-16","16","16","8","Aconitum delphinifolium"
"16","16","16","16","Aconitum firmum subsp. fissurae"
"16","16","16","16","Aconitum firmum subsp. maninense"
"12-16","16","12","12","Aconitum firmum subsp. moravicum"
"8","8","8","8","Aconitum fischeri var. arcuatum"
"6","6","6","6","Aconitum fletcherianum"
"16","16","16","16","Aconitum formosanum"
"13-16-20","20","20","13","Aconitum heterophylloides"
"8-20","20","8","8","Aconitum heterophyllum var. bracteatum"
"8","8","8","8","Aconitum hopeiense"
"16","16","16","16","Aconitum jaluense subsp. iwatekense"
"8-16","16","16","8","Aconitum jaluense var. triphyllum"
"16","16","16","16","Aconitum japonicum subsp. ibukiense"
"16","16","16","16","Aconitum japonicum subsp. napiforme"
"16","16","16","16","Aconitum japonicum subsp. subcuneatum"
"16","16","16","16","Aconitum jeholense var. angustius"
"8","8","8","8","Aconitum karafutense"
"8","8","8","8","Aconitum lasiocarpum subsp. kotulae"
"16","16","16","16","Aconitum lethale"
"8","8","8","8","Aconitum macrorhynchum"
"8","8","8","8","Aconitum metajaponicum"
"16","16","16","16","Aconitum montibaicalense"
"8","8","8","8","Aconitum nagarum var. lasiandrum"
"12-16","16","16","12","Aconitum napellus subsp. corsicum"
"16","16","16","16","Aconitum napellus subsp. lobelii"
"16","16","16","16","Aconitum napellus subsp. lusitanicum"
"16","16","16","16","Aconitum napellus subsp. vulgare"
"16","16","16","16","Aconitum nipponicum subsp. micranthum"
"16","16","16","16","Aconitum nipponicum var. septemcarpum"
"8-16","16","8","8","Aconitum paniculigerum var. wulingense"
