"Phylum","Class","Order","Family","Genus","Species","2N","N","Reference"
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Mesostoma","Mesostoma togarmensis","8","4","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Mesostoma","Mesostoma virginianum","8","4","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Microcalyptorhynchus","Castrada virginiana","6","3","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Microcalyptorhynchus","Microcalyptorhynchus virginianus","6","3","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Microcalyptorhynchus","Microkalyptorhynchus virginianus","6","3","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Olisthanella","Olisthanella juncunda","12","6","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Olisthanella","Olisthanella kepneri","4","2","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Olisthanella","Olisthanella lutheri","4","2","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Olisthanella","Olisthanella unipunctata","6","3","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Phaenocora","Phaenocora intheri","4","2","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Phaenocora","Phaenocora kepneri","4","2","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Phaenocora","Phaenocora virginiana","4","2","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Prorhynchella","Prorhynchella minuta","","2","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Bdellouridae","Bdelloura","Bdellura candida","12","6","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Amyadenium","Dendrocoelopsis beauchampi","30","15","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Amyadenium","Dendrocoelopsis chattoni","30","15","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelopsis","Dendrocoelopsis ezensis","20","10","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelopsis","Dendrocoelopsis piriniformis","10","5","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelum","Dendrocoelopsis spinosipenis","10","5","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelum","Dendrocoelum infernale","32","16","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelum","Dendrocoelum lancetum","14,16","7,8","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelum","Dendrocoelum tubuliferum","32","16","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelum","Dendrocoelum tuzetae","32","16","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Dendrocoelum","Neodendeocoelum maculatum","32","16","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Neodendrocoelum","Neodendeocoelum grande","32","16","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dendrocoelidae","Polycladodes","Dendrocoelum album","28","14","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Cura","Cura foremanii","","3,4,5,6","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Cura","Cura pingus","12","6","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Cura","Cura shubarti","8","4","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Cura","Dugesia lugubris","8,6","3,4","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Dugesia","Dugesia colapha","16","8","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Dugesia","Dugesia ivana","16","8","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Girardia","Dugesia anceps","16","8","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Planariidae","Fonticola","Atrioplanaria racovitzai","52","26","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Planariidae","Fonticola","Phagocata dalmatica","34","17","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Planariidae","Fonticola","Phagocata paravitta","36","18","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","Tricladida","Planariidae","Plagnolia","Plagnolia vandeli","44","22","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames."
"Platyhelminthes","Rhabditophora","","Macrostomidae","Archimacrostomum","Archimacrostomum hustedi","12","6","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","","Macrostomidae","Axia","Phomacrostomum gieysztori","6","3","Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
"Platyhelminthes","Rhabditophora","","Macrostomidae","Macrostomum","Macrostomum beufortensis","6","3","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Benazzi, M., and Benazzi Lentati, G. (1976). Platyhelminthes. In: Animal cytogenetics (John, B. ed.) Vol. 1: 1-182. Borntraeger, Berlin-Stuttgart."
