taxon_id	input	rank	suggested
414950	Nicrophorus vestigator	species	Nicrophorus investigator
1126948	Omalium laticolle	species	Proteinus brachypterus
	Ophonus parallelus	species	pogonus parallelus
63894	Pachytodes	genus	Pachyteles
1459848	Pachyatheta	genus	Bonnetina
	Pachnida	genus	arachnida	pachira	pachnoda
1588411	Ptinus subpillosus	species	Ptinus subpilosus
1971856	Ptomaphagus variicornis	species	Ptomaphagus varicornis
875678	Quedius aetolicus	species	Quedius suturalis
	Quedius nigriceps	species	bledius nigricans	quercus nigricans
877823	Quedius pallipes	species	Bledius pallipes
295920	Rhizophagus oblongicollis	species	Rhizophagus bipustulatus
2971170	Stenus calcaratus	species	Ctenus calcaratus
878998	Stenus subdepressus	species	Stenus flavipes
1542195	Tachinus rufipennis	species	Tachinus fumipennis
1971332	Temnocerus coeruleus	species	Temnocerus caeruleus
442101	Trixagus elateroides	species	Trixagus carinifrons
1404362	Acanthocnema nigrimana	species	Acanthocnemus nigricans
1511657	Agathomyia collini	species	Helina fratercula
1825001	Agromyza conjuncta	species	Meiosimyza conjugata
247564	Atrichopogon trifasciatus	species	Stichopogon trifasciatus
	Bercaea	genus	circaea	dircaea
709107	Boletina rejecta	species	Bleptina dejecta
2890494	Bradysia lobulifera	species	Bradysia globulifera
590227	Bradysia signata	species	Brassia signata
1765295	Calythea nigricans	species	Goeppertia nigricans
225425	Cerodontha palustris	species	Cerodontha denticornis
2017640	Cheilosia ahenea	species	Eristalinus aeneus
	Chirosia albitarsis	species	cheilosia albitarsis
273420	Chirosia montana	species	Cheilosia montana
273444	Chirosia nigripes	species	Cheilosia nigripes
2491091	Clinocera nigra	species	Chionanthus ligustrinus
355282	Coenosia antennata	species	Coenosia attenuata
	Coenosia femoralis	species	coenosia demoralis	coenosia nemoralis
153223	Contarinia baeri	species	Contarinia tritici
2886590	Conisternum tinctinerve	species	Coniosternum tinctinerve
1727715	Cricotopus pillosellus	species	Cricotopus pilosellus
309026	Culicoides festivipenis	species	Culicoides festivipennis
	Delia kullensis	species	delias muliensis
376020	Dixa nebulosa	species	Disa sabulosa
13485	Dixella obscura	species	Dianella ensifolia
