Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Saxifragales	Grossulariaceae	Ribes	niveum	Lindl.				hermaphrodite			0;0;2								
Saxifragales	Grossulariaceae	Ribes	non-scriptum	(A. Berger) Standl.															
Saxifragales	Grossulariaceae	Ribes	odoratum	H.L.Wendl.		(clove currant)		hermaphrodite			0;0;1				16	16			
Saxifragales	Grossulariaceae	Ribes	orientale	Desf.				dioecy		shrub	0;0;1								
Saxifragales	Grossulariaceae	Ribes	orizabae	Rose															
Saxifragales	Grossulariaceae	Ribes	ovalifolium	Jancz.				dioecy											
Saxifragales	Grossulariaceae	Ribes	oxyacanthoides	L.		(Canadian gooseberry)		hermaphrodite			0;0;1								
Saxifragales	Grossulariaceae	Ribes	oxyacanthoides	(Greene) Q.P.Sinnott	subsp. cognatum	(stream currant)		hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	oxyacanthoides	(Douglas) Q.P. Sinnott	subsp. irriguum	(Idaho gooseberry)		hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	oxyacanthoides		subsp. oxycanthoides			hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	oxyacanthoides	(Lindl.) Q.P. Sinnott	subsp. setosum	(inland gooseberry)		hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	parvifolium	Phil.															
Saxifragales	Grossulariaceae	Ribes	pentlandii	Britton															
Saxifragales	Grossulariaceae	Ribes	petraeum	Wulfen		(rock currant)		hermaphrodite			0;0;2				16	16			
Saxifragales	Grossulariaceae	Ribes	pinetorum	Greene															
Saxifragales	Grossulariaceae	Ribes	pringlei	Rose															
Saxifragales	Grossulariaceae	Ribes	procumbens	Pall.				hermaphrodite							16;16;16	16			
Saxifragales	Grossulariaceae	Ribes	prostratum	L'Hér.				hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	pseudofasciculatum	K.S. Hao															
Saxifragales	Grossulariaceae	Ribes	pulchellum	Turcz.				dioecy			0;0;1								
Saxifragales	Grossulariaceae	Ribes	punctatum	Ruiz & Pav.				hermaphrodite			0;0;3								
Saxifragales	Grossulariaceae	Ribes	quercetorum	Greene							0;0;1								
Saxifragales	Grossulariaceae	Ribes	roezlii	Regel		(Sierra gooseberry)		hermaphrodite			0;0;4								
Saxifragales	Grossulariaceae	Ribes	rotundifolium	Michx.				monoecy			0;0;1								
Saxifragales	Grossulariaceae	Ribes	rubrisepalum	L.T. Lu															
Saxifragales	Grossulariaceae	Ribes	rubrum	L.		(red currant)		hermaphrodite			0;0;12				16;16;16;16	16			
Saxifragales	Grossulariaceae	Ribes	rugosum	Coville & Rose															
Saxifragales	Grossulariaceae	Ribes	ruizii	Rehder							0;0;1								
Saxifragales	Grossulariaceae	Ribes	sanguineum		var. glutinosum			hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	sanguineum	Pursh				hermaphrodite			0;0;7				16	16			
Saxifragales	Grossulariaceae	Ribes	sardoum	Martelli							0;0;1				16	16			
Saxifragales	Grossulariaceae	Ribes	sativum	(Rchb.) Syme							0;0;1								
Saxifragales	Grossulariaceae	Ribes	saxatile	Pall.				dioecy											
Saxifragales	Grossulariaceae	Ribes	senile	(Coville) Standl.															
Saxifragales	Grossulariaceae	Ribes	setchuense	Jancz.							0;0;1								
Saxifragales	Grossulariaceae	Ribes	sinanense	Maek.				hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	soulieanum	Jancz.															
Saxifragales	Grossulariaceae	Ribes	speciosum	Pursh				hermaphrodite			0;0;3								
Saxifragales	Grossulariaceae	Ribes	spicatum	Robson				hermaphrodite			0;0;11				16	16			
Saxifragales	Grossulariaceae	Ribes	stenocarpum	Maxim.				hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	sucheziense	Jancz.															
Saxifragales	Grossulariaceae	Ribes	takare	D. Don															
Saxifragales	Grossulariaceae	Ribes	tenue	Jancz.				dioecy											
Saxifragales	Grossulariaceae	Ribes	texense	(Coville & A. Berger) Standl.															
Saxifragales	Grossulariaceae	Ribes	thacherianum	(Jeps.) Munz				hermaphrodite			0;0;1								
Saxifragales	Grossulariaceae	Ribes	tianquanense	S.H. Yu & J.M. Xu															
Saxifragales	Grossulariaceae	Ribes	tortuosum	Benth.				hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	trilobum	Meyen															
Saxifragales	Grossulariaceae	Ribes	triste	Pall.		(swamp red currant)		hermaphrodite							16;16;16	16			
Saxifragales	Grossulariaceae	Ribes	tularense	(Coville) Standl.							0;0;1								
Saxifragales	Grossulariaceae	Ribes	uva-crispa	L.		(English gooseberry)		hermaphrodite			0;0;14				16;16;16	16			
Saxifragales	Grossulariaceae	Ribes	valdivianum	Phil.															
Saxifragales	Grossulariaceae	Ribes	van-fleetianum	(A. Berger) Standl.															
Saxifragales	Grossulariaceae	Ribes	velutinum	Greene		(desert gooseberry)		hermaphrodite			0;0;3								
Saxifragales	Grossulariaceae	Ribes	viburnifolium	A. Gray				hermaphrodite			0;0;1								
Saxifragales	Grossulariaceae	Ribes	victoris	Greene							0;0;1								
Saxifragales	Grossulariaceae	Ribes	vilmorinii	Jancz.				dioecy											
Saxifragales	Grossulariaceae	Ribes	viridiflorum	(Cheng) L.T. Lu & G. Yao				dioecy											
Saxifragales	Grossulariaceae	Ribes	viridifolium	(Abrams) A. Heller															
Saxifragales	Grossulariaceae	Ribes	viscosissimum	Pursh		(sticky currant)		hermaphrodite			0;0;1								
Saxifragales	Grossulariaceae	Ribes	viscosum	Ruiz & Pav.															
Saxifragales	Grossulariaceae	Ribes	watsonianum	Koehne				hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	weberbaueri	Jancz.															
Saxifragales	Grossulariaceae	Ribes	wolfii	Rothr.				hermaphrodite											
Saxifragales	Grossulariaceae	Ribes	xizangense	L.T. Lu				dioecy											
Saxifragales	Grossulariaceae	Ribes	acerifolium	Howell				monoecy											
Saxifragales	Grossulariaceae	Ribes	reclinatum	L.				hermaphrodite			0;0;3								
Rosales	Rosaceae	Rubus	acanthophyllos	Focke															
Rosales	Rosaceae	Rubus	acaulis	Michx.											21	21			
Rosales	Rosaceae	Rubus	acuminatus	Sm.						shrub					28	28			
Rosales	Rosaceae	Rubus	adenophorus	Rolfe						shrub									
Rosales	Rosaceae	Rubus	adenothallus	Focke															
Rosales	Rosaceae	Rubus	adenotrichus	Schltdl.															
Rosales	Rosaceae	Rubus	alceifolius	Poir.				hermaphrodite	self compatible	shrub	0;0;1				28	28			
Rosales	Rosaceae	Rubus	alexeterius	Focke						shrub									
Rosales	Rosaceae	Rubus	allegheniensis	Porter		(Allegheny blackberry)					0;0;5				28;14	14			
Rosales	Rosaceae	Rubus	almus	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	alnifoliolatus	H. Lév.						shrub									
Rosales	Rosaceae	Rubus	alnifolius	Rydb.															
Rosales	Rosaceae	Rubus	alpinus	Macfad.															
Rosales	Rosaceae	Rubus	amabilis	Focke						shrub									
Rosales	Rosaceae	Rubus	americanus	(Pers.) Britton															
Rosales	Rosaceae	Rubus	amphidasys	Focke						shrub									
Rosales	Rosaceae	Rubus	anatolicus	Focke									7	7					
Rosales	Rosaceae	Rubus	andicola	Focke															
Rosales	Rosaceae	Rubus	angustibracteatus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	apetalus	Poir.											14; 28	14			
Rosales	Rosaceae	Rubus	arachnoideus	Y.C. Liu & F.Y. Lu						shrub									
Rosales	Rosaceae	Rubus	arcticus	(Sm.) B.Boivin	subsp. stellatus														
Rosales	Rosaceae	Rubus	arcticus	L.		(Arctic raspberry)		hermaphrodite	self incompatible	shrub|herb	0;0;1				14;14;14;14;14;14	14			
Rosales	Rosaceae	Rubus	argutus	Link		(prickly Florida blackberry)					0;0;1				14;21	14			
Rosales	Rosaceae	Rubus	arizonensis	Focke							0;0;1								
Rosales	Rosaceae	Rubus	armatus	(Fernald) L.H. Bailey															
Rosales	Rosaceae	Rubus	arrhenii	(Lange) Lange															
Rosales	Rosaceae	Rubus	assamensis	Focke						shrub					28	28			
Rosales	Rosaceae	Rubus	aurantiacus	Focke						shrub									
Rosales	Rosaceae	Rubus	australis	G.Forst.				dioecy			0;0;1				28	28			
Rosales	Rosaceae	Rubus	austrotibetanus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	azuayensis	Romoleroux															
Rosales	Rosaceae	Rubus	bambusarum	Focke						shrub									
Rosales	Rosaceae	Rubus	bavaricus	(Focke) Hruby											28;28	28			
Rosales	Rosaceae	Rubus	betonicifolius	Focke															
Rosales	Rosaceae	Rubus	biflorus	Buch.-Ham. ex Sm.						shrub	0;0;1								
Rosales	Rosaceae	Rubus	bifrons	Vest											28;28	28			
Rosales	Rosaceae	Rubus	blanchardianus	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	bogotensis	Kunth															
Rosales	Rosaceae	Rubus	boliviensis	Focke															
Rosales	Rosaceae	Rubus	bonatianus	Focke						shrub									
Rosales	Rosaceae	Rubus	brasiliensis	Mart.															
Rosales	Rosaceae	Rubus	brevipetiolatus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	buergeri	Miq.		(han mei)				shrub					56;56;42; 56	42			
Rosales	Rosaceae	Rubus	bushii	L.H. Bailey															
Rosales	Rosaceae	Rubus	caesius	L.						shrub	0;0;2				28;28;28	28			
Rosales	Rosaceae	Rubus	caesius × idaeus				1												
Rosales	Rosaceae	Rubus	calophyllus	C.B.Clarke															
Rosales	Rosaceae	Rubus	calycacanthus	H. Lév.						shrub									
Rosales	Rosaceae	Rubus	calycinus	Wall. ex D. Don						herb									
Rosales	Rosaceae	Rubus	canadensis	L.											14;21	14			
Rosales	Rosaceae	Rubus	candicans	Weihe ex Rchb.				hermaphrodite							21	21			
Rosales	Rosaceae	Rubus	canescens	DC.				dioecy			0;0;1		7	7	14	14			
Rosales	Rosaceae	Rubus	caucasicus	Focke															
Rosales	Rosaceae	Rubus	caudifolius	Wuzhi						shrub									
Rosales	Rosaceae	Rubus	chamaearrhenii	(Focke) Vannerom															
Rosales	Rosaceae	Rubus	chamaemorus	L.				dioecy		herb	26;0;1	perennial			56;56;56;56;56;56;56;56;56	56			
Rosales	Rosaceae	Rubus	chiliadenus	Focke						shrub									
Rosales	Rosaceae	Rubus	chingii	Hu						shrub	0;0;1				14	14			
Rosales	Rosaceae	Rubus	chroosepalus	Focke						shrub									
Rosales	Rosaceae	Rubus	chrysobotrys	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	cinclidodictyus	Cardot						shrub									
Rosales	Rosaceae	Rubus	clivicola	E. Walker															
Rosales	Rosaceae	Rubus	cochinchinensis	Tratt.						shrub									
Rosales	Rosaceae	Rubus	cockburnianus	Hemsl.						shrub					14	14			
Rosales	Rosaceae	Rubus	columellaris	Tutcher						shrub									
Rosales	Rosaceae	Rubus	commutatus	(G. Braun ex Focke) Focke															
Rosales	Rosaceae	Rubus	compactus	Benth.															
Rosales	Rosaceae	Rubus	constrictus	P.J. Müll. & Lefèvre											21;28	21			
Rosales	Rosaceae	Rubus	continentalis	(Focke) L.H. Bailey															
Rosales	Rosaceae	Rubus	corchorifolius	L. f.						shrub	0;0;1				14;14;14	14			
Rosales	Rosaceae	Rubus	cordifrons	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	coreanus	Miq.		(cha tian pao)				shrub	0;0;1		7	7	14;14;14	14			
Rosales	Rosaceae	Rubus	coriaceus	Poir.															
Rosales	Rosaceae	Rubus	coriifolius	Liebm.															
Rosales	Rosaceae	Rubus	costaricanus	Liebm.															
Rosales	Rosaceae	Rubus	crassifolius	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	crataegifolius	Bunge						shrub	0;0;1		7II	7	14;14;14;14; 21; 28;21;14;14	14			
Rosales	Rosaceae	Rubus	croceacanthus	H. Lév.		(bao ban xuan gou zi)				shrub					14;14;14	14			
Rosales	Rosaceae	Rubus	cuneifolius	Pursh		(sand blackberry)									14; 21; 28	14			
Rosales	Rosaceae	Rubus	dalmaticus	(Ser.) Guss.															
Rosales	Rosaceae	Rubus	dasyphyllus	(W.M. Rogers) Marsh											28	28			
Rosales	Rosaceae	Rubus	delabathiensis	Gust.															
Rosales	Rosaceae	Rubus	delavayi	Franch.						shrub									
Rosales	Rosaceae	Rubus	deliciosus	Torr.		(Rocky Mountain raspberry)									14	14			
Rosales	Rosaceae	Rubus	discolor	Boiss.				hermaphrodite			0;0;3								
Rosales	Rosaceae	Rubus	divaricatus	P.J.Müll.											21;21	21			
Rosales	Rosaceae	Rubus	dolichophyllus	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	doyonensis	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	dunnii	F.P. Metcalf						shrub									
Rosales	Rosaceae	Rubus	ellipticus		var. obcordatus														
Rosales	Rosaceae	Rubus	ellipticus	Sm.		(cheeseberry)				shrub	0;0;1		7;7	7	14;14	14			
Rosales	Rosaceae	Rubus	eriocarpus	Liebm.															
Rosales	Rosaceae	Rubus	erythrocarpus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	erythrocladus	Mart.															
Rosales	Rosaceae	Rubus	eucalyptus	Focke						shrub									
Rosales	Rosaceae	Rubus	eustephanos	Focke						shrub									
Rosales	Rosaceae	Rubus	faberi	Focke						shrub									
Rosales	Rosaceae	Rubus	fagifolius	Schltdl. & Cham.															
Rosales	Rosaceae	Rubus	fanjingshanensis	L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	feddei	H. Lév. & Vaniot						shrub									
Rosales	Rosaceae	Rubus	flagellaris	Willd.		(American dewberry)									28	28			
Rosales	Rosaceae	Rubus	flagelliflorus	Focke						shrub									
Rosales	Rosaceae	Rubus	floribundus	Kunth															
Rosales	Rosaceae	Rubus	flosculosus	Focke						shrub									
Rosales	Rosaceae	Rubus	fockeanus	Kurz						herb		perennial							
Rosales	Rosaceae	Rubus	foliaceistipulatus	T.T. Yu & L.T. Lu						herb|shrub									
Rosales	Rosaceae	Rubus	formosensis	Kuntze						shrub					28	28			
Rosales	Rosaceae	Rubus	forrestianus	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	fragarioides	Bertol.						herb									
Rosales	Rosaceae	Rubus	fraxinifoliolus	Hayata						shrub									
Rosales	Rosaceae	Rubus	fraxinifolius	Poir.						shrub					14	14			
Rosales	Rosaceae	Rubus	fruticosus	L.		(shrubby blackberry)					0;0;12								
Rosales	Rosaceae	Rubus	fujianensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	fuscifolius	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	fuscorubens	Focke						shrub									
Rosales	Rosaceae	Rubus	geoides	Sm.				hermaphrodite							28	28			
Rosales	Rosaceae	Rubus	glabratus	Kunth		(mora de la virgen)													
Rosales	Rosaceae	Rubus	glabricarpus	W.C. Cheng						shrub									
Rosales	Rosaceae	Rubus	glandulosocalycinus	Hayata						shrub									
Rosales	Rosaceae	Rubus	glandulosocarpus	M.X. Nie						shrub									
Rosales	Rosaceae	Rubus	glaucus	Benth.		(Andean blackberry)													
Rosales	Rosaceae	Rubus	gongshanensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	grandipaniculatus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	gravesii	(Fernald) L.H. Bailey															
Rosales	Rosaceae	Rubus	grayanus	Maxim.						shrub					14	14			
Rosales	Rosaceae	Rubus	gressittii	F.P. Metcalf						shrub									
Rosales	Rosaceae	Rubus	grisebachii	(Focke) Focke															
Rosales	Rosaceae	Rubus	guianensis	Focke															
Rosales	Rosaceae	Rubus	gunnianus	Hook.															
Rosales	Rosaceae	Rubus	guyanensis	Focke															
Rosales	Rosaceae	Rubus	gyamdaensis	L.T. Lu & Boufford						shrub									
Rosales	Rosaceae	Rubus	hanceanus	Kuntze						shrub									
Rosales	Rosaceae	Rubus	hassleri	Chodat															
Rosales	Rosaceae	Rubus	hastifolius	H. Lév. & Vaniot						shrub									
Rosales	Rosaceae	Rubus	hawaiensis	A.Gray											14	14			
Rosales	Rosaceae	Rubus	hawaiensis × rosifolius				1												
Rosales	Rosaceae	Rubus	hemithyrsus	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	henryi	Hemsl. & Kuntze						shrub									
Rosales	Rosaceae	Rubus	herzogii	Focke															
Rosales	Rosaceae	Rubus	hirsutus	Thunb.						shrub					14;14	14			
Rosales	Rosaceae	Rubus	hirtus	Waldst. & Kit.											28;28	28			
Rosales	Rosaceae	Rubus	hispidus	L.		(swamp dewberry)					0;0;3				14;21;28;35	14			
Rosales	Rosaceae	Rubus	hochstetterorum	Seub.															
Rosales	Rosaceae	Rubus	hoffmeisterianus	Kunth & Bouch‚															
Rosales	Rosaceae	Rubus	hongnoensis	Nakai											14	14			
Rosales	Rosaceae	Rubus	howii	Merr. & Chun						shrub									
Rosales	Rosaceae	Rubus	huangpingensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	humistratus	Steud.															
Rosales	Rosaceae	Rubus	humulifolius	C.A. Mey.				hermaphrodite		herb		perennial			14;21;28	14			
Rosales	Rosaceae	Rubus	hunanensis	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	hybrid cultivar																
Rosales	Rosaceae	Rubus	hypopitys	Focke						shrub									
Rosales	Rosaceae	Rubus	ichangensis	Hemsl. & Kuntze						shrub					28	28			
Rosales	Rosaceae	Rubus	idaeopsis	Focke						shrub									
Rosales	Rosaceae	Rubus	idaeus		subsp. idaeus														
Rosales	Rosaceae	Rubus	idaeus	(Michx.) Focke	subsp. strigosus														
Rosales	Rosaceae	Rubus	idaeus	L.		(red raspberry)				shrub	0;0;26		7	7	14;14;14;14;14;14;14;14;14;14;14; 21;14;14;14;14	14			
Rosales	Rosaceae	Rubus	illecebrosus	Focke				hermaphrodite		herb		perennial			14	14			
Rosales	Rosaceae	Rubus	imperialis	Cham. & Schltdl.															
Rosales	Rosaceae	Rubus	impressinervus	F.P. Metcalf						herb									
Rosales	Rosaceae	Rubus	indotibetanus	Koidz.															
Rosales	Rosaceae	Rubus	innominatus	S. Moore						shrub	0;0;3				14	14			
Rosales	Rosaceae	Rubus	inopertus		var. echinocalyx														
Rosales	Rosaceae	Rubus	inopertus	(Focke) Focke						shrub					14	14			
Rosales	Rosaceae	Rubus	irasuensis	Liebm.															
Rosales	Rosaceae	Rubus	irenaeus	Focke						shrub									
Rosales	Rosaceae	Rubus	irritans	Focke						herb|shrub									
Rosales	Rosaceae	Rubus	jambosoides	Hance						shrub									
Rosales	Rosaceae	Rubus	japonicus	(Maxim.) Focke															
Rosales	Rosaceae	Rubus	jianensis	L.T. Lu & Boufford						shrub									
Rosales	Rosaceae	Rubus	jinfoshanensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	kawakamii	Hayata						shrub					28	28			
Rosales	Rosaceae	Rubus	killipii	A. Berger															
Rosales	Rosaceae	Rubus	komarovii	Nakai						shrub					14; 28;28	14			
Rosales	Rosaceae	Rubus	kulinganus	L.H. Bailey						shrub									
Rosales	Rosaceae	Rubus	kwangsiensis	H.L. Li						shrub									
Rosales	Rosaceae	Rubus	laegaardii	Romoleroux															
Rosales	Rosaceae	Rubus	laevior	(L.H. Bailey) Fernald															
Rosales	Rosaceae	Rubus	lambertianus	Hemsl.	var. glaber														
Rosales	Rosaceae	Rubus	lambertianus	Ser.						shrub					28;28	28			
Rosales	Rosaceae	Rubus	lanyuensis	Chang						shrub									
Rosales	Rosaceae	Rubus	lasiococcus	A.Gray				hermaphrodite		herb		perennial			14	14			
Rosales	Rosaceae	Rubus	lasiostylus	Focke						shrub									
Rosales	Rosaceae	Rubus	lasiotrichos	Focke						shrub									
Rosales	Rosaceae	Rubus	latoauriculatus	F.P. Metcalf						shrub									
Rosales	Rosaceae	Rubus	leucanthus	Hance						shrub									
Rosales	Rosaceae	Rubus	leucodermis	Douglas ex Torr. & A.Gray							0;0;3								
Rosales	Rosaceae	Rubus	lichuanensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	liebmannii	Focke															
Rosales	Rosaceae	Rubus	lineatus	Reinw.						shrub									
Rosales	Rosaceae	Rubus	lishuiensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	liui	Yuen P. Yang & S.Y. Lu						shrub					28	28			
Rosales	Rosaceae	Rubus	lloydianus	Genev.															
Rosales	Rosaceae	Rubus	lobatus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	lobophyllus	Y.K. Shih ex F.P. Metcalf						shrub									
Rosales	Rosaceae	Rubus	lohfauensis	F.P. Metcalf						shrub									
Rosales	Rosaceae	Rubus	longepedicellatus	C.H. Stirt.											14; 28; 35	14			
Rosales	Rosaceae	Rubus	longisepalus	P.J.Müll.											14;14	14			
Rosales	Rosaceae	Rubus	longisepalus		var. tozawae														
Rosales	Rosaceae	Rubus	loxensis	Benth.															
Rosales	Rosaceae	Rubus	lucens	Focke						shrub									
Rosales	Rosaceae	Rubus	luchunensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	lutescens	Franch.						shrub									
Rosales	Rosaceae	Rubus	macilentus	Jacquem. ex Cambess.						shrub									
Rosales	Rosaceae	Rubus	macraei	A.Gray											42	42			
Rosales	Rosaceae	Rubus	macrogongylus	Focke															
Rosales	Rosaceae	Rubus	macvaughianus	Rzed. & Calderón															
Rosales	Rosaceae	Rubus	malacocarpus	Standl. & L.O. Williams															
Rosales	Rosaceae	Rubus	malifolius	Focke						shrub									
Rosales	Rosaceae	Rubus	malipoensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	mallotifolius	C.Y. Wu ex T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	maximiformis	H.E.Weber															
Rosales	Rosaceae	Rubus	megalococcus	Focke															
Rosales	Rosaceae	Rubus	menglaensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	mesogaeus	Focke						shrub					14	14			
Rosales	Rosaceae	Rubus	metoensis	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	michiganensis	(Card) L.H. Bailey															
Rosales	Rosaceae	Rubus	minusculus	H.L‚v. & Vaniot											14	14			
Rosales	Rosaceae	Rubus	miser	Liebm.															
Rosales	Rosaceae	Rubus	montanus	(Porter) Porter											21;21;21	21			
Rosales	Rosaceae	Rubus	moorei	F.Muell.				dioecy			1;0;0								
Rosales	Rosaceae	Rubus	multisetosus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	murinus	(Focke) Focke															
Rosales	Rosaceae	Rubus	myrianthus	Baker															
Rosales	Rosaceae	Rubus	nagasawanus	Koidz.						shrub					28	28			
Rosales	Rosaceae	Rubus	neomexicanus	A. Gray		(New Mexico raspberry)									14	14			
Rosales	Rosaceae	Rubus	neoviburnifolius	L.T. Lu & Boufford						shrub									
Rosales	Rosaceae	Rubus	nepalensis	(Hook.f.) Kuntze											28	28			
Rosales	Rosaceae	Rubus	nessensis	Hall				hermaphrodite	self compatible						28;28;28	28			
Rosales	Rosaceae	Rubus	nigricatus	P.J.Müll. & Lefèvre															
Rosales	Rosaceae	Rubus	nitidus	Weihe & Nees											21	21			
Rosales	Rosaceae	Rubus	nivalis	Douglas ex Hook.											14	14			
Rosales	Rosaceae	Rubus	niveus	Thunb.		(Ceylon raspberry)				shrub			14	14	14	14			
Rosales	Rosaceae	Rubus	nubigenus	Kunth		(mora de venado)									42	42			
Rosales	Rosaceae	Rubus	nyalamensis	T.T. Yu & L.T. Lu						herb		perennial							
Rosales	Rosaceae	Rubus	oblongus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	occidentalis	L.		(black raspberry)					0;0;3				14;14;14	14			
Rosales	Rosaceae	Rubus	occidualis	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	odoratus	L.		(flowering raspberry)		hermaphrodite		shrub	0;0;1	perennial			14;14	14			
Rosales	Rosaceae	Rubus	ortivus	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	ourosepalus	Cardot						shrub									
Rosales	Rosaceae	Rubus	pacificus	Hance						shrub									
Rosales	Rosaceae	Rubus	palmatus	Thunb.											14	14			
Rosales	Rosaceae	Rubus	palmeri	Rydb.															
Rosales	Rosaceae	Rubus	panamanus	L.H. Bailey															
Rosales	Rosaceae	Rubus	panduratus	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	paniculatus	Sm.						shrub									
Rosales	Rosaceae	Rubus	paraguariensis	(Chodat & Hassl.) Basualdo & Zardini															
Rosales	Rosaceae	Rubus	pararosifolius	F.P. Metcalf						shrub									
Rosales	Rosaceae	Rubus	parkeri	Hance						shrub									
Rosales	Rosaceae	Rubus	parviaraliifolius	Hayata						shrub					14	14			
Rosales	Rosaceae	Rubus	parviflorus	Nutt.							0;0;3				14	14			
Rosales	Rosaceae	Rubus	parvifolius	(H. Lév.) Lauener & D.K. Ferguson	var. taquetii										28	28			
Rosales	Rosaceae	Rubus	parvifolius	L.		(trailing raspberry)				shrub	0;0;23		7II;7	7	28;28; 42;28;14;14;14;28;28;14;14;14;14	14			
Rosales	Rosaceae	Rubus	parvus	Buchanan		(bush lawyer)		dioecy					14	14	28	28			
Rosales	Rosaceae	Rubus	paucidentatus	T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	pectinarioides	H. Hara						shrub									
Rosales	Rosaceae	Rubus	pectinaris	Focke						shrub									
Rosales	Rosaceae	Rubus	pectinellus	Maxim.						herb|shrub					42;42	42			
Rosales	Rosaceae	Rubus	pedatus	Sm.				hermaphrodite		herb		perennial			14;14	14			
Rosales	Rosaceae	Rubus	pedemontanus	Pinkw.				hermaphrodite	self compatible						35;35	35			
Rosales	Rosaceae	Rubus	pedunculosus	D. Don						shrub									
Rosales	Rosaceae	Rubus	peltatus	Maxim.						shrub					14	14			
Rosales	Rosaceae	Rubus	penduliflorus	C.Y. Wu ex T.T. Yu & L.T. Lu						shrub									
Rosales	Rosaceae	Rubus	pensilvanicus	Poir.											28	28			
Rosales	Rosaceae	Rubus	pentagonus	Wall. ex Focke						shrub									
Rosales	Rosaceae	Rubus	pervarius	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	phengodes	Focke															
Rosales	Rosaceae	Rubus	phoenicolasius	Maxim.		(wine raspberry)		hermaphrodite		shrub		perennial			14;14;14	14			
Rosales	Rosaceae	Rubus	picticaulis	H.E.Weber															
Rosales	Rosaceae	Rubus	pileatus	Focke						shrub									
Rosales	Rosaceae	Rubus	pilulifer	Focke															
Rosales	Rosaceae	Rubus	pinfaensis	H.L‚v. & Vaniot											14	14			
Rosales	Rosaceae	Rubus	pinnatisepalus	Hemsl.						shrub									
Rosales	Rosaceae	Rubus	pinnatus	Willd.											14; 28;28	14			
Rosales	Rosaceae	Rubus	pirifolius	Sm.						shrub									
Rosales	Rosaceae	Rubus	pittieri	Rydb.															
Rosales	Rosaceae	Rubus	platysepalus	Hand.-Mazz.						shrub									
Rosales	Rosaceae	Rubus	playfairianus	Hemsl. ex Focke						shrub									
Rosales	Rosaceae	Rubus	pluralis	(L.H. Bailey) L.H. Bailey															
Rosales	Rosaceae	Rubus	pluribracteatus	L.T. Lu & Boufford						shrub									
