row_number	ncbi_taxid	phylum	subphylum	class	order	family	genus_species	common_name	c_value	chromosome_number	c_value_method	cell_type	standard_species	references
5259	27622	Chordata	Vertebrata	Mammalia	Chiroptera	Molossidae	Molossus molossus	Pallas's mastiff bat	2.41	NA	FIA	KC	SS, BO	708
5260	124751	Chordata	Vertebrata	Mammalia	Chiroptera	Molossidae	Molossus rufus	Black mastiff bat	2.72	NA	FIA	SP	SS, BO	708
5261	258869	Chordata	Vertebrata	Mammalia	Chiroptera	Molossidae	Sauromys petrophilus	Roberts's flat-headed bat	2.32	NA	FIA	KC, LV	SS, BO	708
5262	9438	Chordata	Vertebrata	Mammalia	Chiroptera	Molossidae	Tadarida brasiliensis	Mexican free-tailed bat	2.94	48	FD	LV	HS	25
5263	59460	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Mormoops megalophylla	Peters's ghost-faced bat	2.83	NA	FIA	SP	SS, BO	708
5264	94956	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus davyi	Davy's naked-backed bat	2.28	NA	FIA	SP	SS, BO	708
5265	59476	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus parnellii	Common mustached bat	2.35	NA	FIA	LV, SP	SS, BO	708
5266	59476	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus parnellii	Common mustached bat	2.63	NA	FD	LK	BO, SS, MM	780
5267	59476	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus parnellii	Parnell's moustached bat	2.67	38	FCM	SP	GD, MM	66
5268	59476	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus parnellii	Parnell's mustached bat	2.71	38	FD	LK	GD, MM	597
5269	118856	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus personatus	Moustached bat	2.84	38	FCM	SP	GD, MM	66
5270	118856	Chordata	Vertebrata	Mammalia	Chiroptera	Mormoopidae	Pteronotus personatus	Wagner's mustached bat	2.43	NA	FIA	SP	SS, BO	708
5273	94962	Chordata	Vertebrata	Mammalia	Chiroptera	Noctilionidae	Noctilio albiventris	Lesser bulldog bat	2.28	NA	FIA	KC	SS, BO	708
5274	94963	Chordata	Vertebrata	Mammalia	Chiroptera	Noctilionidae	Noctilio leporinus	Greater bulldog bat	2.37	NA	FIA	SP	SS, BO	708
5275	94963	Chordata	Vertebrata	Mammalia	Chiroptera	Noctilionidae	Noctilio leporinus	Greater bulldog bat	2.63	34	FCM	SP	GD, MM	66
5276	249028	Chordata	Vertebrata	Mammalia	Chiroptera	Nycteridae	Nycteris arge	Bates's slit-faced bat	2.83	NA	FIA	KC	SS, BO	708
5277	270766	Chordata	Vertebrata	Mammalia	Chiroptera	Nycteridae	Nycteris hispida	Hairy slit-faced bat	2.81	NA	FIA	KC	SS, BO	708
5281	148021	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Anoura geoffroyi	Geoffroy's tailless bat	2.63	NA	FD	LK	BO, SS, MM	780
5282	148021	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Anoura geoffroyi	Geoffroy's tailless bat	2.64	30	FD	LK	GD, MM	597
5283	40224	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus cinereus	Gervais's fruit-eating bat	2.44	NA	FIA	KC	SS, BO	708
5284	40226	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus glaucus	Silver fruit-eating bat	2.58	30	FD	LK	GD, MM	597
5285	51012	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus hirsutus	Hairy fruit-eating bat	2.28	NA	FIA	KC, LV	SS, BO	708
5286	51014	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus intermedius	Intermediate fruit-eating bat	2.43	NA	FIA	SP	SS, BO	708
5287	9417	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus jamaicensis	Jamaican fruit-eating bat	2.56	NA	FIA	LK	HS	575
5288	9417	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus jamaicensis	Jamaican fruit-eating bat	2.63	30	FD	LK	GD, MM	597
5289	9417	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus jamaicensis	Jamaican fruit-eating bat	2.65	NA	FIA	LK, SP	SS, BO	708
5290	9417	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus jamaicensis	Jamaican fruit-eating bat	2.73	NA	FD	LK	BO, SS, MM	780
5291	9417	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus jamaicensis	Jamaican fruit-eating bat	2.74	30	FCM	SP	GD, MM	66
5292	27634	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus lituratus	Big fruit bat	2.7	30	FCM	SP	GD, MM	66
5293	27634	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus lituratus	Great fruit-eating bat	2.57	NA	FIA	LK, LV, SP	SS, BO	708
5294	40228	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus obscurus	Dark fruit-eating bat	2.44	NA	FIA	KC, LV	SS, BO	708
5295	138695	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia brevicauda	Short-tailed fruit bat	2.93	20	FCM	SP	GD, MM	66
5296	138695	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia brevicauda	Silky short-tailed bat	2.48	NA	FIA	LV	SS, BO	708
5297	138695	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia brevicauda	Silky short-tailed bat	2.98	20	FD	LK	GD, MM	597
5298	138696	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia castanea	Chestnut short-tailed bat	2.54	NA	FIA	LV	SS, BO	708
5299	40233	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia perspicillata	Seba's short-tailed bat	2.63	NA	FIA	KC, LV	SS, BO	708
5300	40233	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia perspicillata	Seba's short-tailed bat	2.9	NA	FD	LK	BO, SS, MM	780
5301	40233	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia perspicillata	Seba's short-tailed bat	2.92	20	FD	LK	GD, MM	597
5302	40233	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia perspicillata	Short-tailed fruit bat	2.67	NA	FIA	LK	HS	575
5303	40233	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Carollia perspicillata	Short-tailed fruit bat	3.06	20	FCM	SP	GD, MM	66
5304	27644	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Centurio senex	Wrinkle-faced bat	2.73	NA	FIA	SP	SS, BO	708
5305	33546	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Chiroderma villosum	Hairy big-eyed bat	2.67	NA	FIA	SP	SS, BO	708
5306	148050	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Choeronycteris mexicana	Mexican long-tongued bat	2.35	NA	FIA	SP	SS, BO	708
5307	148086	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Chrotopterus auritus	Woolly false vampire bat	2.53	NA	FIA	LV, SP	SS, BO	708
5308	40229	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus phaeotis	Dwarf fruit bat	2.85	30	FCM	SP	GD, MM	66
5309	40240	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Artibeus toltecus	Dwarf fruit bat	2.71	30	FCM	SP	GD, MM	66
5311	9430	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Desmodus rotundus	Common vampire bat	2.39	NA	FIA	SP	SS, BO	708
5312	9430	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Desmodus rotundus	Common vampire bat	2.66	28	FD	LK	GD, MM	597
5313	9430	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Desmodus rotundus	Common vampire bat	2.68	NA	FD	LK	BO, SS, MM	780
5314	177161	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga longirostris	Miller's long-tongued bat	2.22	NA	FIA	KC, LV	SS, BO	708
5315	27638	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga soricina	Pallas's long-tongued bat	2.34	NA	FIA	LV, SP	SS, BO	708
5316	27638	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga soricina	Pallas's long-tongued bat	2.74	NA	FD	LK	BO, SS, MM	780
5317	27638	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga soricina	Pallas's long-tongued bat	2.78	32	FCM	SP	GD, MM	66
5318	27638	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga soricina	Pallas's long-tongued bat	2.78	32	FD	LK	GD, MM	597
5319	59456	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Leptonycteris nivalis	Mexican long-nosed bat	2.36	NA	FIA	SP	SS, BO	708
5320	1001577	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Lichonycteris obscura	Dark long-tongued bat	2.72	NA	FIA	KC	SS, BO	708
5321	148061	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Lonchorhina aurita	Tomes's sword-nosed bat	2.25	NA	FD	LK	BO, SS, MM	780
5322	148061	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Lonchorhina aurita	Tomes's sword-nosed bat	2.41	32	FD	LK	GD, MM	597
5323	148061	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Lonchorhina aurita	Tomes's sword-nosed bat	2.56	32	FCM	SP	GD, MM	66
5324	409032	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Lophostoma carrikeri	Carriker's round-eared bat	1.63	NA	FIA	KC, LV	SS, BO	708
5325	148062	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Macrophyllum macrophyllum	Long-legged bat	3.29	NA	FCM	SP	GD, MM	66
5326	124750	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Macrotus waterhousii	Waterhouse's leaf-nosed bat	2.67	NA	FIA	SP	SS, BO	708
5327	148065	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Micronycteris hirsuta	Hairy big-eared bat	2.24	NA	FIA	KC	SS, BO	708
5328	999935	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Mimon cozumelae	Cozumel spear-nosed bat	2.47	34	FCM	SP	GD, MM	66
5329	999935	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Mimon cozumelae	Cozumelan golden bat	2.3	NA	FIA	SP	SS, BO	708
5330	148071	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Gardnerycteris crenulatum	Striped hairy-nosed bat	2.19	NA	FIA	KC, LV	SS, BO	708
5331	148072	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Phylloderma stenops	Pale-faced bat	2.22	NA	FIA	KC	SS, BO	708
5332	148072	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Phylloderma stenops	Peters's spear-nosed bat	2.45	32	FCM	SP	GD, MM	66
5333	89673	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus discolor	Pale spear-nosed bat	2.52	32	FCM	SP	GD, MM	66
5334	89673	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus discolor	Pale spear-nosed bat	2.58	NA	FIA	LV	SS, BO	708
5335	9423	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus hastatus	Greater spear-nosed bat	2.6	NA	FD	LK	BO, SS, MM	780
5336	9423	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus hastatus	Greater spear-nosed bat	2.62	32	FD	LK	GD, MM	597
5337	27658	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus helleri	Heller's broad-nosed bat	2.63	NA	FIA	KC	SS, BO	708
5338	2448888	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus umbratus	Shadowy broad-nosed bat	2.77	30	FD	LK	GD, MM	597
5339	2448888	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus umbratus	Shadowy broad-nosed bat	2.78	NA	FD	LK	BO, SS, MM	780
5340	574065	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus vittatus	Greater broad-nosed bat	2.65	30	FD	LK	GD, MM	597
5341	574065	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus vittatus	Greater broad-nosed bat	2.65	NA	FD	LK	BO, SS, MM	780
5344	192403	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira erythromos	Hairy yellow-shouldered bat	2.82	30	FD	LK	GD, MM	597
5345	192403	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira erythromos	Hairy yellow-shouldered bat	2.9	NA	FD	LK	BO, SS, MM	780
5346	27660	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira lilium	Common yellow-shouldered bat	2.75	NA	FD	LK	BO, SS, MM	780
5347	27660	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira lilium	Common yellow-shouldered bat	2.84	30	FCM	SP	GD, MM	66
5348	27660	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira lilium	Little yellow-shouldered bat	2.54	30	FD	LK	GD, MM	597
5349	27660	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira lilium	Little yellow-shouldered bat	2.61	NA	FIA	LV, SP	SS, BO	708
5350	192405	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira ludovici	Highland yellow-shouldered bat	2.82	30	FD	LK	GD, MM	597
5351	192405	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira ludovici	Highland yellow-shouldered bat	2.88	NA	FD	LK	BO, SS, MM	780
5352	27661	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira tildae	Tilda Yellow-shouldered bat	2.68	30	FD	LK	GD, MM	597
5353	27661	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Sturnira tildae	Tilda's yellow-shouldered bat	2.53	NA	FIA	LV	SS, BO	708
5354	9426	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Tonatia bidens	Greater round-eared bat	2.27	NA	FIA	KC, LV	SS, BO	708
5355	9426	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Tonatia bidens	Round-eared bat	2.35	16	FCM	SP	GD, MM	66
5356	574022	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Lophostoma evotis	Davis's round-eared bat	2.51	NA	FCM	SP	GD, MM	66
5357	148073	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Trachops cirrhosus	Fringe-lipped bat	2.22	NA	FIA	KC, LV	SS, BO	708
5358	148073	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Trachops cirrhosus	Frog-eating bat	2.41	30	FCM	SP	GD, MM	66
5359	148068	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Micronycteris nicefori	Niceforo's bat	2.32	NA	FIA	KC	SS, BO	708
5360	27663	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Uroderma bilobatum	Common tent-making bat	2.42	NA	FIA	KC, SP	SS, BO	708
5361	27663	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Uroderma bilobatum	Tent-building bat	2.67	44	FCM	SP	GD, MM	66
5362	148040	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Vampyressa pusilla	Little Yellow-eared bat	2.8	18-24	FD	LK	GD, MM	597
5363	148040	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Vampyressa pusilla	Little yellow-eared bat	2.83	NA	FD	LK	BO, SS, MM	780
5364	148040	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Vampyressa pusilla	Yellow-eared bat	2.73	18	FCM	SP	GD, MM	66
5365	148041	Chordata	Vertebrata	Mammalia	Chiroptera	Phyllostomidae	Vampyrodes caraccioli	Great stripe-faced bat	2.49	30	FCM	SP	GD, MM	66
5366	77227	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Aethalops alecto	Pygmy fruit bat	2.15	NA	FIA	LV	BO, SS	690
5368	170236	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Chironax melanocephalus	Black-capped fruit bat	2.1	NA	FIA	KC, LV	BO, SS	690
5369	298109	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Cynopterus horsfieldii	Horsfields fruit bat	2.28	NA	FIA	LV	BO, SS	690
5370	9400	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Cynopterus sphinx	Greater short-nosed fruit bat	2.27	NA	FIA	KC, LV	BO, SS	690
5372	42147	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Dobsonia moluccensis	Moluccan naked-backed fruit bat	2.23	NA	FIA	LV	BO, SS	690
5373	326081	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Dyacopterus spadiceus	Dyak fruit bat	2.27	NA	FIA	LV	BO, SS	690
5374	77214	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Eidolon helvum	African straw-coloured fruit bat	2.03	NA	FIA	LK, LV	BO, SS	690
5376	58065	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Eonycteris spelaea	Lesser dawn bat	2.23	NA	FIA	LV	BO, SS	690
5377	372077	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Epomophorus gambianus	Gambian epauletted fruit bat	2.04	NA	FIA	KC	BO, SS	690
5379	1898389	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Epomops sp.	Epauletted fruit bat	2.18	NA	FIA	KC, LV	BO, SS	690
5380	448084	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Hypsignathus monstrosus	Hammer-headed fruit bat	2.42	NA	FIA	LV	BO, SS	690
5382	29076	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Macroglossus minimus	Dagger-toothed long-nosed fruit bat	2	NA	FIA	KC, LV	BO, SS	690
5383	326083	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Macroglossus sobrinus	Greater long-nosed fruit bat	2.15	NA	FIA	LV	BO, SS	690
5384	298110	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Megaerops ecaudatus	Temmincks tailless fruit bat	2.2	NA	FIA	LV	BO, SS	690
5385	374419	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Megaerops kusnotoi	Javan tailless fruit bat	2.03	NA	FIA	KC	BO, SS	690
5386	77233	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Megaerops niphanae	Ratanaworabhans fruit bat	2.26	NA	FIA	LV	BO, SS	690
5387	58073	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Megaloglossus woermanni	Woermanns long-tongued fruit bat	2.18	NA	FIA	KC, LV	BO, SS	690
5389	77235	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Micropteropus pusillus	Peters lesser epauletted fruit bat	2.23	NA	FIA	LV	BO, SS	690
5391	498220	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Nanonycteris veldkampii	Veldkamps dwarf epauletted fruit bat	2.27	NA	FIA	LV	BO, SS	690
5392	326151	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Penthetor lucasi	Lucas short-nosed fruit bat	2.23	NA	FIA	LV	BO, SS	690
5393	328804	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus conspicillatus	Spectacled flying fox	2.34	NA	FIA	LK	BO, SS	690
5394	143291	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus giganteus	Flying fox	2.22	38	FD	LK	HS	304
5395	143291	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus giganteus	Indian flying fox	2.18	NA	FIA	KC, LK	BO, SS	690
5396	9405	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus hypomelanus	Variable flying fox	2.33	NA	FIA	LK	BO, SS	690
5397	166054	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus lylei	Lyles flying fox	2.51	NA	FIA	KC, LV	BO, SS	690
5398	170224	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus neohibernicus	Great flying fox	2.21	NA	FIA	LV	BO, SS	690
5399	9403	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus poliocephalus	Gray-headed flying fox	2.32	NA	FIA	LK	BO, SS	690
5400	161598	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus pumilus	Little golden-mantled flying fox	2.32	NA	FIA	LK	BO, SS	690
5401	77216	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus rodricensis	Rodrigues flying fox	2.23	NA	FIA	LK	BO, SS	690
5402	132908	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Pteropus vampyrus	Large flying fox	2.37	NA	FIA	KC, LK	BO, SS	690
5403	9407	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Rousettus aegyptiacus	Egyptian rousette	2.11	NA	FIA	LK, LV	BO, SS	690
5404	58083	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Rousettus amplexicaudatus	Geoffroys rousette	2.29	NA	FIA	LV	BO, SS	690
5405	77222	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Rousettus lanosus	Long-haired rousette	2.2	NA	FIA	LV	BO, SS	690
5406	9408	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Rousettus leschenaultii	Leschenaults rousette	2.2	NA	FIA	LV	BO, SS	690
5407	1001563	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Scotonycteris zenkeri	Zenkers fruit bat	2.14	NA	FIA	KC, LV	BO, SS	690
5408	662898	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Sphaerias blanfordi	Blanfords fruit bat	2.08	NA	FIA	LV	BO, SS	690
5409	77224	Chordata	Vertebrata	Mammalia	Chiroptera	Pteropodidae	Syconycteris sp.	Blossom bat	2.07	NA	FIA	LV	BO, SS	690
5410	196296	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus cornutus	Little horseshoe bat	2.41	62	FD	LG	HS	244
5411	49443	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus darlingi	Darling's horseshoe bat	2.33	NA	FIA	KC, LV	SS, BO	708
5412	109476	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus euryale	Mediterranean horseshoe bat	1.87	58	FD	LK	HS	73, 74
5413	59479	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus ferrumequinum	Greater horseshoe bat	1.96	NA	FD	LK	HS	73
5414	59479	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus ferrumequinum	Greater horseshoe bat	2.04	NA	FD	LK	HS	74
5415	59479	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus ferrumequinum	Greater horseshoe bat	2.68	58	FD	LG	HS	244
5416	77218	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus hipposideros	Lesser horseshoe bat	1.92	56	FD	LK	HS	73, 74
5417	519039	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus landeri	Lander's horseshoe bat	2.26	NA	FIA	LV	SS, BO	708
5418	124756	Chordata	Vertebrata	Mammalia	Chiroptera	Rhinopomatidae	Rhinopoma hardwickii	Lesser mouse-tailed bat	3.17	NA	FIA	LV	SS, BO	708
5419	9440	Chordata	Vertebrata	Mammalia	Chiroptera	Vespertilionidae	Antrozous pallidus	Pallid bat	2.67	NA	FIA	KC, LV	SS, BO	708
