"taxonID","parentNameUsageID","acceptedNameUsageID","datasetID","scientificName","scientificNameAuthorship","taxonRank","taxonConceptID","taxonomicStatus","nomenclaturalStatus","genus","family","order","class","phylum","kingdom","long_list"
"NHMSYS0021419104","NHMSYS0001717141","","UKSI","Bembidion coeruleum","Audinet-Serville, 1821","Species","NBNORG0000087520","accepted","","Bembidion","Carabidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419149","NHMSYS0001718489","","UKSI","Hydrobius subrotundus","Stephens, 1829","Species","NBNORG0000132860","accepted","","Hydrobius","Hydrophilidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419154","NHMSYS0001718489","","UKSI","Hydrobius rottenbergii","Gerhardt, 1872","Species","NBNORG0000132861","accepted","","Hydrobius","Hydrophilidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419159","NHMSYS0001720117","","UKSI","Sphaeridium substriatum","Faldermann, 1839","Species","NBNORG0000132863","accepted","","Sphaeridium","Hydrophilidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419759","NHMSYS0001716706","","UKSI","Alevonota elegantula","(Brisout de Barneville, C., 1863)","Species","NBNORG0000132867","accepted","","Alevonota","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419764","NHMSYS0021391694","","UKSI","Atheta linderi","(Brisout de Barneville, C., 1863)","Species","NBNORG0000087169","accepted","","Atheta","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419774","NHMSYS0021391699","","UKSI","Atheta sodermani","Bernhauer, 1931","Species","NBNORG0000087301","accepted","","Atheta","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419824","NHMSYS0001717928","","UKSI","Dilacra pruinosa","(Kraatz, 1856)","Species","NBNORG0000017670","accepted","","Dilacra","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419849","NHMSYS0021419839","","UKSI","Atheta glabricula","Thomson, C.G., 1867","Species","NBNORG0000088733","accepted","","Atheta","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419854","NHMSYS0021419814","","UKSI","Atheta subterranea","(Mulsant & Rey, 1853)","Species","NBNORG0000017682","accepted","","Atheta","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021419904","NHMSYS0021419879","","UKSI","Atheta parca","(Mulsant & Rey, 1873)","Species","NBNORG0000089063","accepted","","Atheta","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422129","NHMSYS0021422124","","UKSI","Psammoporus insularis","Pittino, 2006","Species","NBNORG0000091652","accepted","","Psammoporus","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422169","NHMSYS0001718054","","UKSI","Elodes elongatus","Tournier, 1868","Species","NBNORG0000017831","accepted","","Elodes","Scirtidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422174","NHMSYS0001718054","","UKSI","Elodes minutus","(Linnaeus, 1767)","Species","NBNORG0000017832","accepted","","Elodes","Scirtidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422179","NHMSYS0001718054","","UKSI","Elodes pseudominutus","Klausnitzer, 1971","Species","NBNORG0000088140","accepted","","Elodes","Scirtidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422224","NHMSYS0020153367","","UKSI","Scaphidema metallica","(Fabricius, 1792)","Species","NBNORG0000093198","accepted","","Scaphidema","Tenebrionidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422229","NHMSYS0020152429","","UKSI","Lissodema denticollis","(Gyllenhal, 1813)","Species","NBNORG0000092551","accepted","","Lissodema","Salpingidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422239","NHMSYS0020153104","","UKSI","Pilemostoma fastuosum","(Schaller, 1783)","Species","NBNORG0000011630","accepted","","Pilemostoma","Chrysomelidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422254","NHMSYS0021422249","","UKSI","Exomias curvimanus","(Jacquelin du Val, 1854)","Species","NBNORG0000091915","accepted","","Exomias","Curculionidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422259","NHMSYS0021422249","","UKSI","Exomias pyrenaeus","(Seidlitz, 1868)","Species","NBNORG0000091917","accepted","","Exomias","Curculionidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422279","NHMSYS0020153319","","UKSI","Rhopalomesites tardii","(Curtis, 1825)","Species","NBNORG0000093166","accepted","","Rhopalomesites","Curculionidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021422289","NHMSYS0020153471","","UKSI","Smicronyx reichii","(Gyllenhal, 1835)","Species","NBNORG0000018354","accepted","","Smicronyx","Curculionidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021439260","NHMSYS0001717282","","UKSI","Bledius frisius","Lohse, 1978","Species","NBNORG0000087603","accepted","","Bledius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442430","NHMSYS0021366479","","UKSI","Bodilopsis rufa","(Moll, 1782)","Species","NBNORG0000087362","accepted","","Bodilopsis","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442440","NHMSYS0021366484","","UKSI","Rhodaphodius foetens","(Fabricius, 1787)","Species","NBNORG0000087368","accepted","","Rhodaphodius","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442445","NHMSYS0021439725","","UKSI","Calomosternus granarius","(Linnaeus, 1767)","Species","NBNORG0000087374","accepted","","Calomosternus","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442480","NHMSYS0021439745","","UKSI","Euorodalus coenosus","(Panzer, 1798)","Species","NBNORG0000087385","accepted","","Euorodalus","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442505","NHMSYS0021439765","","UKSI","Liothorax plagiatus","(Linnaeus, 1767)","Species","NBNORG0000087394","accepted","","Liothorax","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442555","NHMSYS0021439790","","UKSI","Plagiogonus arenarius","(Olivier, 1789)","Species","NBNORG0000087423","accepted","","Plagiogonus","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442565","NHMSYS0021439795","","UKSI","Planolinus fasciatus","(Olivier, 1789)","Species","NBNORG0000087412","accepted","","Planolinus","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021442570","NHMSYS0021439800","","UKSI","Sigorus porcus","(Fabricius, 1792)","Species","NBNORG0000087414","accepted","","Sigorus","Scarabaeidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021446627","NBNSYS0000135463","","UKSI","Napomyza crepidicaulis","Warrington, 2021","Species","NBNORG0000132936","accepted","","Napomyza","Agromyzidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021449852","NHMSYS0020787544","","UKSI","Euglypha strigosa","Ehrenberg, 1848","Species","NBNORG0000132940","accepted","","Euglypha","Euglyphidae","Euglyphida","Imbricatea","Cercozoa","Protozoa","DTOL"
"NHMSYS0021451117","NHMSYS0021451112","","UKSI","Knemidocoptes mutans","Robin & Lanquentin, 1859","Species","NBNORG0000132951","accepted","","Knemidocoptes","Epidermoptidae","Sarcoptiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021451122","NHMSYS0021451112","","UKSI","Knemidocoptes pilae","Lavoipierre & Griffiths (1951)","Species","NBNORG0000132952","accepted","","Knemidocoptes","Epidermoptidae","Sarcoptiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453437","NHMSYS0020706486","","UKSI","Pelecopsis susannae","(Simon, 1914)","Species","NBNORG0000132960","accepted","","Pelecopsis","Linyphiidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453502","NHMSYS0021453497","","UKSI","Leviellus stroemi","(Thorell, 1870)","Species","NBNORG0000104479","accepted","","Leviellus","Araneidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453507","NHMSYS0020706485","","UKSI","Pardosa tenuipes","C. L. Koch, 1847","Species","NBNORG0000010934","accepted","","Pardosa","Lycosidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453557","NHMSYS0021453547","","UKSI","Iberina candida","(Simon, 1875)","Species","NBNORG0000010981","accepted","","Iberina","Hahniidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453562","NHMSYS0021453547","","UKSI","Iberina microphthalma","(Snazell & Duffey, 1980)","Species","NBNORG0000010982","accepted","","Iberina","Hahniidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453567","NBNSYS0000159855","","UKSI","Brigittea","Lehtinen, 1967","Species","NBNORG0000132970","accepted","","","Dictynidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453577","NHMSYS0020706429","","UKSI","Lathys heterophthalma","Kulczyński, 1891","Species","NBNORG0000010774","accepted","","Lathys","Dictynidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453602","NHMSYS0021453597","","UKSI","Rhysodromus fallax","(Sundevall, 1833)","Species","NBNORG0000010891","accepted","","Rhysodromus","Philodromidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021453977","NHMSYS0021453972","","UKSI","Pseudanapis aloha ","Forster, 1959","Species","NBNORG0000132987","accepted","","Pseudanapis","Anapidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021456107","NBNSYS0000132260","","UKSI","Dasiops facialis","Collin, 1953","Species","NBNORG0000132994","accepted","","Dasiops","Lonchaeidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021456112","NBNSYS0000134705","","UKSI","Lonchaea angelina","MacGowan, 2014","Species","NBNORG0000132995","accepted","","Lonchaea","Lonchaeidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021456117","NHMSYS0000079320","","UKSI","Protearomyia jonesi","MacGowan & Reimann, 2021","Species","NBNORG0000132996","accepted","","Protearomyia","Lonchaeidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021456122","NBNSYS0100024508","","UKSI","Rachispoda uniseta","(Roháček, 1991)","Species","NBNORG0000132997","accepted","","Rachispoda","Sphaeroceridae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021456717","NHMSYS0021456712","","UKSI","Duvaucelia plebeia","(G. Johnston, 1828)","Species","NBNORG0000032353","accepted","","Duvaucelia","Tritoniidae","Nudibranchia","Gastropoda","Mollusca","Animalia","DTOL"
"NHMSYS0021458668","NHMSYS0021287459","","UKSI","Ameroseius gracilis","Halbert, 1923","Species","NBNORG0000133003","accepted","","Ameroseius","Ameroseiidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458673","NHMSYS0021287459","","UKSI","Ameroseius hirsutus","(Koch, 1839)","Species","NBNORG0000133004","accepted","","Ameroseius","Ameroseiidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458678","NHMSYS0021287459","","UKSI","Ameroseius ingens","Hull, 1918","Species","NBNORG0000133005","accepted","","Ameroseius","Ameroseiidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458688","NHMSYS0021287459","","UKSI","Ameroseius sulcatus","Hull, 1925","Species","NBNORG0000133007","accepted","","Ameroseius","Ameroseiidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458693","NHMSYS0021287524","","UKSI","Balaustium halberti","Cooreman, 1936","Species","NBNORG0000133008","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458698","NHMSYS0021287524","","UKSI","Balaustium miniatum","(Hermann, 1804)","Species","NBNORG0000133009","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458703","NHMSYS0021287524","","UKSI","Balaustium quisquiliarum","(Hermann, 1804)","Species","NBNORG0000133010","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458708","NHMSYS0021287524","","UKSI","Balaustium rubripes","Trouessart, 1889","Species","NBNORG0000133011","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458713","NHMSYS0021287524","","UKSI","Balaustium sabulosum","Halbert, 1915","Species","NBNORG0000133012","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458718","NHMSYS0021287524","","UKSI","Balaustium scopularium","Halbert, 1915","Species","NBNORG0000133013","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458723","NHMSYS0021287524","","UKSI","Balaustium tardum","Halbert, 1915","Species","NBNORG0000133014","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458728","NHMSYS0021287524","","UKSI","Balaustium vittatum","Hull, 1918","Species","NBNORG0000133015","accepted","","Balaustium","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458733","NHMSYS0021310236","","UKSI","Bdella lignicola","Canestrini, 1886","Species","NBNORG0000133016","accepted","","Bdella","Bdellidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458738","NHMSYS0021310236","","UKSI","Bdella sardoa","Berlese, 1923","Species","NBNORG0000133017","accepted","","Bdella","Bdellidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458748","NHMSYS0021458743","","UKSI","Bdellodes longirostris","(Hermann, 1804)","Species","NBNORG0000133019","accepted","","Bdellodes","Bdellidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458758","NHMSYS0021458753","","UKSI","Cavannea cavannae","(Berlese, 1885)","Species","NBNORG0000133021","accepted","","Cavannea","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458763","NHMSYS0021237520","","UKSI","Cheletiella","Oudemans, 1906","Species","NBNORG0000133022","accepted","","","Cheyletidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458768","NHMSYS0021458763","","UKSI","Cheletiella parasitivorax","(Mégnin, 1878)","Species","NBNORG0000133023","accepted","","","Cheyletidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458773","NBNSYS0000180732","","UKSI","Copidognathus glyptoderma","Trouessart, 1888","Species","NBNORG0000133024","accepted","","Copidognathus","Halacaridae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458778","NHMSYS0021287784","","UKSI","Diplaegidia gallinulae","(Bucholz, 1869)","Species","NBNORG0000133025","accepted","","Diplaegidia","Analgidae","Sarcoptiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458783","NHMSYS0021287784","","UKSI","Diplaegidia major","(Berlese, 1883)","Species","NBNORG0000133026","accepted","","Diplaegidia","Analgidae","Sarcoptiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458788","NHMSYS0021287874","","UKSI","Eustigmaeus truncaltus","(Halbert, 1923)","Species","NBNORG0000133027","accepted","","Eustigmaeus","Stigmaeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458793","NHMSYS0000865013","","UKSI","Euzetes globosus","(Nicolet, 1885)","Species","NBNORG0000133028","accepted","","Euzetes","Euzetidae","","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458798","NHMSYS0021310326","","UKSI","Galumna tenuiclavus","(Berlese)","Species","NBNORG0000133029","accepted","","Galumna","Galumnidae","","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458803","NHMSYS0021127254","","UKSI","Geholaspis hortorum","(Berlese, 1918)","Species","NBNORG0000133030","accepted","","Geholaspis","Macrochelidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458808","NHMSYS0021127254","","UKSI","Geholaspis mandibularis","Berlese, 1912","Species","NBNORG0000133031","accepted","","Geholaspis","Macrochelidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458813","NHMSYS0021287939","","UKSI","Georgia ramosa","George, 1909","Species","NBNORG0000133032","accepted","","Georgia","Microtrombidiidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458823","NBNSYS0000182389","","UKSI","Halacarus acternos","Trouessart, 1889","Species","NBNORG0000133034","accepted","","Halacarus","Halacaridae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458828","NBNSYS0000182389","","UKSI","Halacarus areolatus","(Halbert, 1915)","Species","NBNORG0000133035","accepted","","Halacarus","Halacaridae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458833","NBNSYS0000182389","","UKSI","Halacarus southerni","(Halbert, 1915)","Species","NBNORG0000133036","accepted","","Halacarus","Halacaridae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458838","NBNSYS0000182389","","UKSI","Halacarus zosterae","(Fabricius, 1779)","Species","NBNORG0000133037","accepted","","Halacarus","Halacaridae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458843","NHMSYS0021288119","","UKSI","Labidocarpus megalonyx","Trouessart, 1895","Species","NBNORG0000133038","accepted","","Labidocarpus","Listrophoridae","Sarcoptiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458853","NHMSYS0021458848","","UKSI","Labidostoma luteum","Kramer, 1979","Species","NBNORG0000133040","accepted","","Labidostoma","Labidostommatidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458858","NHMSYS0020190597","","UKSI","Leptus norvegicus","(Thor, 1900)","Species","NBNORG0000133041","accepted","","Leptus","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458863","NHMSYS0020190597","","UKSI","Leptus porcinus","(Hull, 1918)","Species","NBNORG0000133042","accepted","","Leptus","Erythraeidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458868","NHMSYS0021288249","","UKSI","Microlichus pteroptopus","Trouessart & Neumann, 1887","Species","NBNORG0000133043","accepted","","Microlichus","Epidermoptidae","Sarcoptiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458873","NHMSYS0021288264","","UKSI","Microtrombidium bullatum","(George, 1909)","Species","NBNORG0000133044","accepted","","Microtrombidium","Microtrombidiidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458878","NHMSYS0021288264","","UKSI","Microtrombidium clavatum","(George, 1906)","Species","NBNORG0000133045","accepted","","Microtrombidium","Microtrombidiidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458883","NHMSYS0021288264","","UKSI","Microtrombidium pexatum","(Koch, 1837)","Species","NBNORG0000133046","accepted","","Microtrombidium","Microtrombidiidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0021458888","NHMSYS0021288264","","UKSI","Microtrombidium plancum","(Koch, 1837)","Species","NBNORG0000133047","accepted","","Microtrombidium","Microtrombidiidae","Trombidiformes","Arachnida","Arthropoda","Animalia","DTOL"
