ncbi_taxon_id	species	family	target_list_status	sequencing_status	project	long_list	family_representative	other_priority	sample_collected	sample_acquired	in_progress	data_generation	in_assembly	insdc_submitted	open	insdc_open	published
	Philometra serranellicabrillae	Philometridae	long_list		ATLASEA	ATLASEA											
	Proleptus acutus	Physalopteridae	long_list		ATLASEA	ATLASEA											
	Proleptus problematicus	Physalopteridae	long_list		ATLASEA	ATLASEA											
	Thynnascaris legendrei	Raphidascarididae	long_list		ATLASEA	ATLASEA											
	Hysterothylacium arnoglossi	Raphidascarididae	long_list		ATLASEA	ATLASEA											
	Hysterothylacium cornutum	Raphidascarididae	long_list		ATLASEA	ATLASEA											
	Raphidascaris mediterraneus	Raphidascarididae	long_list		ATLASEA	ATLASEA											
	Crassicauda duguyi	Tetrameridae	long_list		ATLASEA	ATLASEA											
	Eudorylaimus leuckarti	Qudsianematidae	long_list		ATLASEA	ATLASEA											
	Anticoma ecotronis	Anticomidae	long_list		ATLASEA	ATLASEA											
	Anticomopsis typica	Anticomidae	long_list		ATLASEA	ATLASEA											
	Belbolla teissieri	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Calyptronema setifer	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina chilensis	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina filispiculum	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina gerlachi	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina pettiti	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina spectabilis	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina tenuis	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Eurystomina wieseri	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Ledovitia hieta	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Pareurystomina armorica	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Pareurystomina parapugetensis	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Polygastrophora attenuata	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Symplocostoma tenuicolle	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Symplocostomella filicauda	Enchelidiidae	long_list		ATLASEA	ATLASEA											
	Enoplus obtusocaudatus	Enoplidae	long_list		ATLASEA	ATLASEA											
	Enoplus sphaericus	Enoplidae	long_list		ATLASEA	ATLASEA											
	Enoplus striatus	Enoplidae	long_list		ATLASEA	ATLASEA											
	Parironus bicuspis	Ironidae	long_list		ATLASEA	ATLASEA											
	Thalassironus bisetosus	Ironidae	long_list		ATLASEA	ATLASEA											
	Lauratonema reductum	Lauratonematidae	long_list		ATLASEA	ATLASEA											
	Lauratonemoides originalis	Lauratonematidae	long_list		ATLASEA	ATLASEA											
	Cylicolaimus minutus	Leptosomatidae	long_list		ATLASEA	ATLASEA											
	Leptosomatina conicaudata	Leptosomatidae	long_list		ATLASEA	ATLASEA											
	Leptosomatum sabangense	Leptosomatidae	long_list		ATLASEA	ATLASEA											
	Platycomopsis nuchapilosa	Leptosomatidae	long_list		ATLASEA	ATLASEA											
	Synonchus roscovianus	Leptosomatidae	long_list		ATLASEA	ATLASEA											
	Thoracostoma zolae	Leptosomatidae	long_list		ATLASEA	ATLASEA											
	Viscosia brevidentata	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Viscosia minudonta	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Viscosia profunda	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Oncholaimus brevicaudatus	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Oncholaimus lanceolatus	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Prooncholaimus banyulensis	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Curvolaimus uteratus	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Pelagonema omala	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Pontonema teissieri	Oncholaimidae	long_list		ATLASEA	ATLASEA											
	Halalaimus delamarei	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Halalaimus filicorpus	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Halalaimus lutarus	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Halalaimus monstrocaudatus	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Halalaimus nigrilapidarius	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Halalaimus pachyodoroides	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Halalaimus turbidus	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Litinium aceratum	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Litinium longicaudatum	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Litinium paramontemari	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Nemanema obtusum	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Oxystomina pulchella	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Thalassoalaimus brevicaudatus	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Thalassoalaimus mediterraneus	Oxystominidae	long_list		ATLASEA	ATLASEA											
	Micoletzkyia magna	Phanodermatidae	long_list		ATLASEA	ATLASEA											
	Micoletzkyia mucronata	Phanodermatidae	long_list		ATLASEA	ATLASEA											
	Phanodermella flagellicaudata	Phanodermatidae	long_list		ATLASEA	ATLASEA											
	Phanoderma tuberculatum	Phanodermatidae	long_list		ATLASEA	ATLASEA											
	Syringolaimus filicaudatus	Rhabdolaimidae	long_list		ATLASEA	ATLASEA											
	Enoplolaimus robustus	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Epacanthion enoploidiforme	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Epacanthion flagellicauda	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Epacanthion galeatum	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Fenestrolaimus vestitus	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Filipjevia parameridionalis	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Mesacanthion agubernatus	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Paramesacanthion catellus	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Paramesacanthion truncum	Thoracostomopsidae	long_list		ATLASEA	ATLASEA											
	Halanonchus cornutus	Trefusiidae	long_list		ATLASEA	ATLASEA											
	Trefusia pseudolitoralis	Trefusiidae	long_list		ATLASEA	ATLASEA											
	Mononchus oblongus	Mononchidae	long_list		ATLASEA	ATLASEA											
	Rhabdodemania mediterranea	Rhabdodemaniidae	long_list		ATLASEA	ATLASEA											
	Triodontolaimus acutus	Triodontolaimidae	long_list		ATLASEA	ATLASEA											
	Amidostomum acutum	Amidostomatidae	long_list		ATLASEA	ATLASEA											
	Cerebratulus acutus	Lineidae	long_list		ATLASEA	ATLASEA											
	Cerebratulus eisigii	Lineidae	long_list		ATLASEA	ATLASEA											
	Cerebratulus hepaticus	Lineidae	long_list		ATLASEA	ATLASEA											
	Cerebratulus liguricus	Lineidae	long_list		ATLASEA	ATLASEA											
	Cerebratulus modestus	Lineidae	long_list		ATLASEA	ATLASEA											
	Cerebratulus urticans	Lineidae	long_list		ATLASEA	ATLASEA											
	Diplopleura formosa	Lineidae	long_list		ATLASEA	ATLASEA											
	Lineus dohrnii	Lineidae	long_list		ATLASEA	ATLASEA											
	Lineus gesserensis	Lineidae	long_list		ATLASEA	ATLASEA											
	Lineus variegatus	Lineidae	long_list		ATLASEA	ATLASEA											
	Oxypolella banyulensis	Lineidae	long_list		ATLASEA	ATLASEA											
	Baseodiscus minor	Valenciniidae	long_list		ATLASEA	ATLASEA											
	Amphiporus binocellatus	Amphiporidae	long_list		ATLASEA	ATLASEA											
	Amphiporus dubius	Amphiporidae	long_list		ATLASEA	ATLASEA											
	Amphiporus marmoratus	Amphiporidae	long_list		ATLASEA	ATLASEA											
	Amphiporus pugnax	Amphiporidae	long_list		ATLASEA	ATLASEA											
	Amphiporus roseus	Amphiporidae	long_list		ATLASEA	ATLASEA											
	Emplectonema marioni	Emplectonematidae	long_list		ATLASEA	ATLASEA											
	Oerstedia rustica	Oerstediidae	long_list		ATLASEA	ATLASEA											
	Ototyphlonemertes aurantiaca	Ototyphlonemertidae	long_list		ATLASEA	ATLASEA											
	Ototyphlonemertes claparedii	Ototyphlonemertidae	long_list		ATLASEA	ATLASEA											
	Tetrastemma hermaphroditica	Tetrastemmatidae	long_list		ATLASEA	ATLASEA											
	Tetrastemma humilis	Tetrastemmatidae	long_list		ATLASEA	ATLASEA											
	Tetrastemma kefersteinii	Tetrastemmatidae	long_list		ATLASEA	ATLASEA											
	Tetrastemma marionis	Tetrastemmatidae	long_list		ATLASEA	ATLASEA											
	Tetrastemma nimbatum	Tetrastemmatidae	long_list		ATLASEA	ATLASEA											
	Brinkmannia mediterranea	Brinkmanniidae	long_list		ATLASEA	ATLASEA											
	Drepanophorus massiliensis	Drepanophoridae	long_list		ATLASEA	ATLASEA											
	Gibsonnemertes spectabilis	Drepanophoridae	long_list		ATLASEA	ATLASEA											
	Cephalothrix galatheae	Cephalotrichidae	long_list		ATLASEA	ATLASEA											
	Cephalothrix signata	Cephalotrichidae	long_list		ATLASEA	ATLASEA											
	Cephalothrix viridis	Cephalotrichidae	long_list		ATLASEA	ATLASEA											
	Rhopalura sanguinea	Rhopaluridae	long_list		ATLASEA	ATLASEA											
	Stenostomum lutheri	Stenostomidae	long_list		ATLASEA	ATLASEA											
	Paricterotaenia ransomi	Dilepididae	long_list		ATLASEA	ATLASEA											
	Gryporhynchus pusillus	Gryporhynchidae	long_list		ATLASEA	ATLASEA											
	Aploparaksis brachyphallos	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Aploparaksis crassipenis	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Aploparaksis leonovi	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Aploparaksis octacantha	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Dubininolepis rostellata	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Flamingolepis liguloides	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Nadejdolepis lauriei	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Wardium stellorae	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Wardium tsengi	Hymenolepididae	long_list		ATLASEA	ATLASEA											
	Calyptrobothrium minus	Phyllobothriidae	long_list		ATLASEA	ATLASEA											
	Calyptrobothrium occidentale	Phyllobothriidae	long_list		ATLASEA	ATLASEA											
	Strobilocephalus triangularis	Tetrabothriidae	long_list		ATLASEA	ATLASEA											
	Tetrabothrius ruudi	Tetrabothriidae	long_list		ATLASEA	ATLASEA											
	Tetrabothrius wilsoni	Tetrabothriidae	long_list		ATLASEA	ATLASEA											
	Dollfusiella aculeata	Eutetrarhynchidae	long_list		ATLASEA	ATLASEA											
	Dollfusiella spinifer	Eutetrarhynchidae	long_list		ATLASEA	ATLASEA											
	Nybelinia riseri	Tentaculariidae	long_list		ATLASEA	ATLASEA											
	Encotyllabe pagelli	Capsalidae	long_list		ATLASEA	ATLASEA											
	Megalocotyle rhombi	Capsalidae	long_list		ATLASEA	ATLASEA											
	Amphibdella flavolineata	Amphibdellatidae	long_list		ATLASEA	ATLASEA											
	Amphibdella paronaperugiae	Amphibdellatidae	long_list		ATLASEA	ATLASEA											
	Amphibdella torpedinis	Amphibdellatidae	long_list		ATLASEA	ATLASEA											
	Amphibdelloides kechemirae	Amphibdellatidae	long_list		ATLASEA	ATLASEA											
	Amphibdelloides vallei	Amphibdellatidae	long_list		ATLASEA	ATLASEA											
	Ligophorus parvicirrus	Ancyrocephalidae	long_list		ATLASEA	ATLASEA											
	Calceostoma calceostoma	Calceostomatidae	long_list		ATLASEA	ATLASEA											
	Diplectanum aculeatum	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum banyulense	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum bocqueti	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum chabaudi	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum dollfusi	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum grassei	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum labourgi	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Diplectanum sciaenae	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Echinoplectanum echinophallus	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Lamellodiscus echeneis	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Protolamellodiscus raibauti	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Pseudorhabdosynochus americanus	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Pseudorhabdosynochus oliveri	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Pseudorhabdosynochus riouxi	Diplectanidae	long_list		ATLASEA	ATLASEA											
	Erpocotyle canis	Hexabothriidae	long_list		ATLASEA	ATLASEA											
	Erpocotyle laevis	Hexabothriidae	long_list		ATLASEA	ATLASEA											
	Hexabothrium canicula	Hexabothriidae	long_list		ATLASEA	ATLASEA											
	Rajonchocotyle alba	Hexabothriidae	long_list		ATLASEA	ATLASEA											
	Rajonchocotyle prenanti	Hexabothriidae	long_list		ATLASEA	ATLASEA											
	Squalonchocotyle abbreviata	Hexabothriidae	long_list		ATLASEA	ATLASEA											
	Udonella lupi	Udonellidae	long_list		ATLASEA	ATLASEA											
	Axine belones	Axinidae	long_list		ATLASEA	ATLASEA											
	Axine triglae	Axinidae	long_list		ATLASEA	ATLASEA											
	Diclidophora palmata	Diclidophoridae	long_list		ATLASEA	ATLASEA											
	Diclidophora pollachii	Diclidophoridae	long_list		ATLASEA	ATLASEA											
	Mazocraes pilchardi	Mazocraeidae	long_list		ATLASEA	ATLASEA											
	Ophicotyle fintae	Mazocraeidae	long_list		ATLASEA	ATLASEA											
	Serranicotyle labracis	Microcotylidae	long_list		ATLASEA	ATLASEA											
	Atrispinum seminalis	Microcotylidae	long_list		ATLASEA	ATLASEA											
	Sciaenocotyle panceri	Microcotylidae	long_list		ATLASEA	ATLASEA											
	Microcotyle donavani	Microcotylidae	long_list		ATLASEA	ATLASEA											
	Neobivagina canthari	Microcotylidae	long_list		ATLASEA	ATLASEA											
	Anthocotyle merlucii	Discocotylidae	long_list		ATLASEA	ATLASEA											
	Pseudocotyle squatinae	Microbothriidae	long_list		ATLASEA	ATLASEA											
	Merizocotyle diaphana	Monocotylidae	long_list		ATLASEA	ATLASEA											
	Mycteronastes undulatae	Monocotylidae	long_list		ATLASEA	ATLASEA											
	Vortex hispidus		long_list		ATLASEA	ATLASEA											
	Acanthomacrostomum spiculiferum	Dolichomacrostomidae	long_list		ATLASEA	ATLASEA											
	Myozonaria arcassonensis	Dolichomacrostomidae	long_list		ATLASEA	ATLASEA											
	Myozonaria falcis	Dolichomacrostomidae	long_list		ATLASEA	ATLASEA											
	Alaurina alba	Microstomidae	long_list		ATLASEA	ATLASEA											
	Microstomum lucidum	Microstomidae	long_list		ATLASEA	ATLASEA											
	Microstomum melanophthalmum	Microstomidae	long_list		ATLASEA	ATLASEA											
	Fecampia xanthocephala	Fecampiidae	long_list		ATLASEA	ATLASEA											
	Genostoma inopinatum	Genostomatidae	long_list		ATLASEA	ATLASEA											
	Genostoma marsiliensis	Genostomatidae	long_list		ATLASEA	ATLASEA											
	Haplopharynx quadristimulus	Haplopharyngidae	long_list		ATLASEA	ATLASEA											
	Myozona stylifera		long_list		ATLASEA	ATLASEA											
	Archimacrostomum pusillum	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Macrostomum gallicum	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Macrostomum incurvatum	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Macrostomum longistyliferum	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Macrostomum romanicum	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Omalostomum claparedii	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Omalostomum schultzii	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Psammomacrostomum equicaudum	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Psammomacrostomum turbanelloides	Macrostomidae	long_list		ATLASEA	ATLASEA											
	Trigonoporus cephalophthalmus	Callioplanidae	long_list		ATLASEA	ATLASEA											
	Prostheceraeus giesbrechtii	Euryleptidae	long_list		ATLASEA	ATLASEA											
	Prostheceraeus moseleyi	Euryleptidae	long_list		ATLASEA	ATLASEA											
	Leptoplana mediterranea	Leptoplanidae	long_list		ATLASEA	ATLASEA											
	Notoplana vitrea	Notoplanidae	long_list		ATLASEA	ATLASEA											
	Planocera graffi	Planoceridae	long_list		ATLASEA	ATLASEA											
	Pseudoceros maximum	Pseudocerotidae	long_list		ATLASEA	ATLASEA											
	Imogine mediterranea	Stylochidae	long_list		ATLASEA	ATLASEA											
	Stylochus pillidum	Stylochidae	long_list		ATLASEA	ATLASEA											
	Stylochus plessissii	Stylochidae	long_list		ATLASEA	ATLASEA											
	Comoplana palmula	Stylochoplanidae	long_list		ATLASEA	ATLASEA											
	Plagiostomum fabrei	Plagiostomidae	long_list		ATLASEA	ATLASEA											
	Plagiostomum reticulatum	Plagiostomidae	long_list		ATLASEA	ATLASEA											
	Plagiostomum violaceum	Plagiostomidae	long_list		ATLASEA	ATLASEA											
	Archimonotresis limophila	Protomonotresidae	long_list		ATLASEA	ATLASEA											
	Allostoma durum	Pseudostomidae	long_list		ATLASEA	ATLASEA											
	Enterostomula graffi	Pseudostomidae	long_list		ATLASEA	ATLASEA											
	Archimonocelis mediterranea	Archimonocelidae	long_list		ATLASEA	ATLASEA											
	Archimonocelis meixneri	Archimonocelidae	long_list		ATLASEA	ATLASEA											
	Calviria banyulensis	Calviriidae	long_list		ATLASEA	ATLASEA											
	Calviria sublittoralis	Calviriidae	long_list		ATLASEA	ATLASEA											
	Carenscoilia biforamen	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Cirrifera aculeata	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Cirrifera genitoductus	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Coelogynopora biarmata	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Coelogynopora cassida	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Coelogynopora forcipis	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Coelogynopora gallica	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Coelogynopora sequana	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Coelogynopora solifer	Coelogynoporidae	long_list		ATLASEA	ATLASEA											
	Archilina brachycirrus	Monocelididae	long_list		ATLASEA	ATLASEA											
	Archiloa petiti	Monocelididae	long_list		ATLASEA	ATLASEA											
	Archilopsis marifuga	Monocelididae	long_list		ATLASEA	ATLASEA											
	Promonotus arcassonensis	Monocelididae	long_list		ATLASEA	ATLASEA											
	Promonotus marci	Monocelididae	long_list		ATLASEA	ATLASEA											
	Promonotus schultzei	Monocelididae	long_list		ATLASEA	ATLASEA											
	Promonotus sphaerobursa	Monocelididae	long_list		ATLASEA	ATLASEA											
	Duplominona corsicana	Monocelididae	long_list		ATLASEA	ATLASEA											
	Duplominona longicirrus	Monocelididae	long_list		ATLASEA	ATLASEA											
	Duplominona miranda	Monocelididae	long_list		ATLASEA	ATLASEA											
	Duplominona paucispina	Monocelididae	long_list		ATLASEA	ATLASEA											
	Duplominona septentrionalis	Monocelididae	long_list		ATLASEA	ATLASEA											
